C,S
1,0
9,0
24,0
274,0
1,0
2,1
17,0
17,0
8,0
43,0
2,0
6,1
28,0
29,0
2,0
18,0
99,0
79,0
6,1
63,0
1,0
1,0
39,0
2,1
2,0
5,1
2,1
2,1
18,0
17,0
34,1
9,0
49,0
1,1
3,0
8,0
2,0
4,0
1,0
2,1
1,0
6,0
1,0
44,0
7,0
21,0
7,0
2,1
18,0
75,0
5,0
5,1
19,0
5,0
4,0
4,1
1,0
1,0
86,0
36,0
19,0
26,0
20,0
5,0
28,0
4,1
2,0
10,0
2,0
12,0
8,0
11,0
3,0
10,0
11,0
11,0
3,0
3,0
1,1
1,1
8,0
26,0
88,0
4,0
1,0
1,1
18,0
2,0
5,0
28,0
105,0
4,0
6,1
1,1
6,0
12,0
2,0
3,0
5,0
3,0
4,0
1,0
155,0
2,1
3,1
26,0
5,0
1,0
24,0
4,0
86,0
1,0
2,0
4,0
77,0
107,0
3,0
3,0
1,0
2,0
2,0
25,0
36,0
52,0
80,0
2,0
6,1
2,0
2,0
21,0
7,0
36,0
4,0
7,0
26,0
25,0
1,0
16,1
19,0
46,0
57,0
4,1
99,0
4,0
60,1
13,0
66,1
1,0
2,0
1,1
2,0
1,1
5,0
80,0
91,1
3,0
2,0
17,0
6,0
3,0
6,0
3,1
15,0
69,0
116,0
1,1
1,0
5,0
18,0
37,0
6,1
4,0
6,1
4,0
3,0
7,0
3,0
2,1
7,1
15,0
2,0
2,0
49,0
6,0
4,0
16,0
6,1
5,0
94,1
19,0
19,0
12,0
2,0
26,0
20,0
3,0
4,1
2,0
4,0
29,0
1,0
4,0
1,0
6,0
2,0
54,0
2,0
1,0
2,0
48,0
42,0
2,0
1,1
13,0
1,0
17,0
8,1
1,1
2,0
9,0
4,0
48,0
16,0
2,1
2,0
30,0
17,0
23,0
14,0
1,0
8,0
1,0
1,1
32,0
71,0
3,0
21,0
10,0
21,0
70,0
5,0
6,0
28,1
23,0
2,0
5,0
21,1
28,0
6,0
13,0
13,0
5,0
25,0
5,0
12,0
34,0
6,1
4,0
20,0
2,1
1,0
3,0
2,1
38,0
19,0
13,0
13,0
2,1
2,0
1,0
22,0
2,0
11,0
38,0
2,1
1,1
3,0
24,0
195,0
8,0
2,0
2,1
1,1
19,0
4,0
4,0
50,0
20,0
2,0
1,0
5,0
1,0
4,0
6,0
86,0
1,0
13,0
67,0
30,0
6,0
13,0
2,1
30,0
2,0
1,0
1,0
1,0
16,0
4,0
22,0
4,0
1,0
2,1
10,0
118,0
2,1
1,1
6,1
6,1
4,1
40,0
3,1
33,0
14,0
2,1
1,0
100,0
25,0
74,1
3,0
86,0
18,0
31,0
5,0
7,0
2,0
16,0
6,0
1,0
2,0
1,0
10,0
30,0
2,1
5,0
16,0
76,1
3,0
6,0
1,0
2,1
10,0
1,0
6,1
1,0
10,0
3,0
1,1
12,0
86,0
70,0
1,0
34,0
21,0
148,0
7,0
1,0
10,0
12,0
11,0
45,0
2,0
21,0
1,0
2,0
3,0
78,0
10,0
1,0
7,0
6,0
14,0
2,0
1,0
5,0
1,1
1,0
6,1
2,0
21,0
2,1
4,1
5,0
15,0
4,0
18,0
11,0
6,1
2,0
17,0
22,1
2,0
3,0
66,0
7,0
19,0
22,0
31,0
8,0
17,0
4,1
29,0
65,0
2,0
6,0
1,0
6,0
2,1
16,0
8,0
40,0
1,1
18,0
2,1
27,0
38,0
3,1
13,0
46,0
4,0
38,0
14,1
13,0
4,0
11,0
14,1
12,0
22,1
6,0
65,0
2,1
10,0
6,1
5,0
54,0
6,0
4,0
3,1
17,0
21,0
2,0
25,0
26,0
5,0
98,0
19,0
4,0
67,0
43,0
23,0
16,0
58,0
2,1
12,0
128,0
3,0
23,0
17,0
83,0
4,1
1,0
4,1
194,0
8,1
2,0
2,1
6,1
13,0
2,0
37,1
2,1
2,0
2,1
25,0
49,0
7,0
19,0
24,0
1,0
2,1
19,0
6,0
2,0
31,0
136,0
7,0
3,0
54,0
6,0
4,0
4,1
42,1
1,1
11,0
2,0
1,1
29,0
67,0
39,0
37,0
9,0
30,1
14,0
48,0
1,0
2,0
2,0
9,0
2,0
1,0
12,0
4,0
3,0
10,0
4,1
119,0
15,0
8,0
9,0
21,0
57,0
65,0
3,0
21,0
2,0
50,0
116,0
27,0
6,1
5,1
138,0
16,0
98,0
3,1
2,0
11,0
10,0
21,0
4,1
31,0
2,0
44,0
3,0
28,0
2,0
21,1
41,0
18,0
6,1
12,1
23,0
2,0
8,0
7,0
10,0
11,0
4,0
24,0
1,0
46,0
11,0
8,0
5,0
17,0
7,0
2,0
3,0
4,1
2,1
6,1
34,0
13,0
1,0
1,1
1,1
3,0
5,0
24,0
2,1
3,0
2,1
4,0
2,0
1,0
9,0
2,1
6,0
2,0
35,1
2,1
16,0
7,0
1,0
1,0
15,0
6,0
34,0
4,0
39,0
8,0
2,0
1,0
58,0
2,1
18,0
6,0
1,0
2,1
17,0
26,0
6,1
3,1
84,0
2,1
1,0
16,0
3,0
69,0
4,0
9,0
15,0
1,0
12,0
23,0
4,0
4,0
12,0
12,0
7,0
31,0
186,0
11,0
7,0
3,1
2,0
10,0
23,0
8,0
130,0
12,0
2,0
27,0
2,0
13,0
21,0
4,0
15,1
25,0
51,0
105,0
32,0
8,0
2,0
13,1
2,0
6,0
7,0
43,0
2,1
26,0
2,1
23,0
1,0
74,1
1,1
118,0
1,0
29,0
8,0
55,0
8,0
21,0
6,1
8,0
6,1
6,0
8,0
117,0
31,0
6,1
52,0
31,0
5,0
2,1
1,0
3,0
2,0
42,0
19,0
21,0
2,0
54,0
6,0
54,0
43,0
1,0
45,0
12,0
2,1
1,0
36,0
5,1
16,0
18,0
78,0
3,0
4,0
65,0
1,0
32,0
10,0
3,0
23,1
2,0
5,0
4,0
65,0
22,0
1,0
22,0
51,0
1,1
5,0
2,1
31,0
4,0
1,0
1,0
1,1
6,1
53,0
6,1
37,0
5,1
3,0
10,0
2,1
18,0
3,0
1,0
2,1
2,0
10,0
16,0
5,1
6,0
5,0
3,0
65,0
2,1
17,0
41,0
1,0
8,0
6,0
22,1
11,0
89,0
14,0
27,0
1,0
1,1
138,0
2,1
48,0
91,0
18,0
1,0
1,0
67,0
1,1
13,0
6,1
2,1
2,0
40,0
1,0
3,0
30,0
3,0
22,0
2,0
9,0
4,0
2,1
91,0
1,1
36,0
1,0
8,0
4,0
21,0
8,1
13,0
1,1
15,0
9,0
1,0
41,0
15,0
6,0
16,0
1,0
12,0
1,0
23,1
1,0
16,0
4,1
1,1
30,0
1,0
9,0
3,0
5,1
21,0
2,0
7,1
11,0
1,0
9,0
2,0
21,0
84,0
2,0
35,0
3,1
199,0
29,0
1,0
3,1
2,0
63,0
2,0
8,0
2,0
21,0
4,1
49,0
3,0
51,0
2,0
1,0
1,0
11,0
22,0
4,0
33,0
2,1
2,1
7,0
103,0
1,1
27,0
29,0
15,0
1,0
27,0
8,0
8,0
4,0
73,0
29,0
1,1
13,0
13,0
2,0
2,0
166,0
9,0
5,0
33,0
2,0
4,0
43,0
11,0
37,0
17,0
5,0
5,0
18,0
2,0
7,0
22,0
7,0
82,0
1,1
3,0
1,1
32,0
1,0
1,0
16,0
41,0
24,0
12,1
6,0
20,0
3,0
1,1
11,0
38,0
24,0
25,0
4,0
3,0
1,0
8,0
1,0
1,0
2,0
71,0
1,0
20,0
3,0
2,1
20,1
5,0
4,0
8,0
17,0
1,0
2,1
1,1
4,0
1,0
9,0
4,0
2,0
1,1
2,1
2,1
2,1
7,0
3,0
31,0
2,1
12,0
7,0
12,0
1,1
13,0
14,0
29,1
2,0
38,0
8,0
16,0
1,1
136,0
18,0
73,0
22,1
30,0
7,0
5,0
26,0
1,0
33,0
1,0
17,0
4,0
75,0
3,0
10,1
4,0
39,0
6,0
27,0
3,0
7,0
33,0
3,1
2,0
22,0
1,0
3,0
38,0
194,0
6,0
33,0
129,0
22,0
36,0
31,0
5,1
4,0
10,0
5,0
62,0
4,0
211,0
45,0
26,0
96,0
4,0
4,0
1,1
46,0
2,1
58,0
2,0
31,0
1,0
12,0
1,0
14,0
6,1
1,0
78,0
3,0
26,1
82,0
2,0
2,0
1,0
1,0
21,0
6,1
174,0
4,0
12,1
58,0
7,0
4,0
2,0
2,1
5,0
10,0
21,0
1,0
79,0
2,0
75,0
2,1
2,1
46,0
6,1
2,1
2,0
7,0
1,0
2,1
11,0
28,0
24,0
1,0
6,1
2,0
2,1
1,0
159,0
2,0
2,0
1,0
10,0
4,0
6,1
3,0
1,1
12,1
4,0
1,0
11,0
2,0
2,0
41,0
65,0
1,0
2,1
5,0
14,0
1,1
4,0
16,1
6,1
9,0
2,1
5,1
3,1
39,0
5,0
14,1
12,0
5,0
37,0
16,0
1,0
3,0
8,0
2,1
2,1
3,0
6,0
19,0
10,1
13,0
26,0
35,0
7,0
18,1
3,1
30,0
4,0
2,1
139,0
13,0
4,0
17,0
31,0
26,0
2,0
195,0
4,1
1,1
1,0
11,1
25,0
5,0
2,0
25,0
3,0
7,0
32,0
12,0
1,0
14,0
3,0
4,0
1,1
41,0
1,0
55,1
8,0
1,0
1,0
25,0
2,1
71,0
8,0
2,0
1,0
22,0
3,0
1,0
1,1
25,0
6,1
2,0
12,0
2,1
2,0
5,0
6,1
27,0
5,0
20,0
1,0
2,0
7,0
21,0
9,0
6,1
22,0
2,1
2,0
3,1
4,1
4,0
5,1
2,0
1,0
114,1
2,1
4,0
132,0
1,0
2,0
29,0
2,1
1,0
3,0
3,0
11,0
1,0
26,0
2,0
16,0
45,0
27,0
13,0
2,1
14,0
12,0
4,1
23,0
6,0
40,0
6,1
2,0
62,0
13,0
10,0
1,0
37,0
2,0
7,0
1,1
2,0
1,0
1,0
4,1
64,0
1,0
2,1
20,0
14,0
15,1
12,0
21,0
25,0
1,0
3,0
84,0
1,1
20,0
4,0
1,1
8,0
21,0
1,0
2,1
2,0
8,0
1,0
20,0
4,0
14,0
46,0
45,0
7,0
29,0
3,0
1,1
1,0
21,0
2,0
2,1
2,0
55,0
20,0
1,0
1,0
1,0
3,0
31,0
26,0
1,0
1,0
33,0
11,0
15,0
4,0
163,0
2,1
2,0
10,0
13,0
2,1
1,0
179,0
54,0
27,0
4,1
30,0
123,0
1,0
6,0
34,0
24,0
2,0
3,0
6,0
1,1
3,0
7,0
2,0
33,0
6,1
6,0
26,0
53,0
2,0
3,0
24,0
1,1
3,0
83,0
35,0
2,1
52,0
79,0
1,1
7,0
31,0
2,1
1,0
16,0
56,0
12,0
53,0
2,0
7,0
10,0
38,0
2,0
4,0
8,0
14,0
2,0
16,0
9,0
27,0
4,0
13,0
15,0
6,1
36,0
3,0
6,0
18,0
2,0
10,0
29,0
21,0
2,1
2,0
6,1
75,1
2,0
11,0
4,0
43,0
9,0
38,0
4,1
15,1
7,0
46,0
150,0
29,0
4,1
2,0
13,0
2,0
58,0
3,0
3,0
1,1
26,0
9,0
2,1
2,0
20,0
9,0
1,0
1,0
10,1
6,1
63,0
7,0
20,0
2,0
1,0
6,1
1,1
1,0
9,0
41,0
12,0
2,0
2,0
6,0
4,0
35,0
5,0
3,0
17,0
44,0
1,0
15,1
23,0
54,0
1,1
9,0
1,0
30,0
17,0
94,0
34,0
2,1
1,0
4,1
1,1
33,0
7,0
2,0
5,0
48,0
29,0
50,0
27,0
4,0
83,0
14,0
1,1
6,1
4,0
2,1
17,0
1,0
3,0
42,0
73,0
4,0
2,0
1,0
6,0
36,0
2,0
2,1
45,0
1,0
285,0
2,0
8,0
67,0
15,0
16,0
64,0
28,0
2,0
1,0
4,1
15,0
4,0
1,0
18,0
1,1
2,1
5,0
27,0
2,1
6,0
1,0
13,0
20,0
26,0
4,1
17,0
1,0
2,1
9,0
2,1
20,0
2,0
90,0
2,0
23,0
2,1
4,0
36,0
26,0
4,0
34,0
70,0
25,0
13,0
76,0
6,0
5,0
2,1
33,0
4,1
25,0
8,0
2,1
93,0
14,0
7,0
122,0
6,1
29,0
1,0
49,0
48,0
2,1
1,0
27,0
2,1
6,0
17,1
25,0
147,0
4,0
6,1
4,0
1,0
90,0
4,1
45,0
6,1
2,1
15,0
2,0
9,0
5,0
19,1
8,0
18,0
8,0
2,0
2,0
4,0
2,1
2,1
9,0
2,0
27,0
35,0
11,0
4,0
1,1
4,0
1,0
8,0
2,0
6,1
5,0
10,0
1,0
9,0
5,1
14,0
14,0
4,0
25,0
2,0
24,0
2,1
9,0
6,1
20,0
1,0
72,0
3,1
13,0
10,1
1,0
2,1
4,0
3,0
1,0
6,0
130,0
3,0
2,0
1,0
10,0
2,0
18,0
167,0
2,1
2,0
2,1
19,0
3,0
137,0
2,1
26,0
3,0
24,0
38,0
1,0
2,0
27,0
20,1
8,0
4,0
19,0
10,0
46,0
3,1
27,0
4,0
10,0
33,0
31,0
32,0
2,1
80,0
3,0
1,0
16,0
8,0
5,0
17,0
2,0
2,0
1,0
35,0
33,0
1,0
7,0
2,0
5,0
2,0
2,1
10,0
126,0
14,0
26,0
16,0
22,0
1,0
6,1
27,0
2,0
2,1
31,1
43,0
106,0
1,0
2,1
8,0
6,1
6,1
2,1
6,1
6,1
7,0
72,0
22,0
2,1
1,0
13,0
9,0
2,1
12,0
6,1
6,1
6,1
26,0
130,0
1,0
41,0
1,0
1,1
6,1
3,0
1,0
4,0
128,0
6,0
4,0
1,0
9,1
5,0
26,0
31,1
29,0
5,1
2,0
4,0
9,0
2,1
11,0
30,0
2,0
5,0
77,0
41,0
13,0
10,0
2,1
36,0
56,0
109,0
72,0
95,0
2,1
8,0
35,0
4,0
10,1
8,0
1,0
27,0
1,0
2,0
3,0
41,0
17,0
1,0
1,1
2,0
21,0
7,0
3,0
42,0
2,0
6,0
2,1
15,0
7,0
2,0
6,0
2,0
7,0
1,0
29,0
2,1
2,1
1,0
5,0
102,0
27,0
2,0
14,0
50,0
5,1
295,0
1,0
1,0
2,0
6,1
2,1
45,0
15,0
6,0
8,0
40,0
163,0
6,1
2,1
29,0
4,0
8,0
11,0
4,0
129,0
16,0
7,0
110,0
29,0
2,1
1,0
4,0
19,0
2,0
1,0
19,0
1,1
7,0
77,0
5,0
2,0
47,0
6,0
19,0
1,0
1,0
40,0
2,0
1,0
8,0
93,0
27,0
76,0
50,0
73,0
4,0
6,0
12,0
1,1
39,0
24,0
1,1
2,0
12,0
67,0
5,0
10,0
2,0
6,0
2,0
2,1
2,0
16,0
37,0
37,0
35,0
23,0
6,1
4,0
1,0
6,1
1,0
67,0
12,0
1,1
4,0
55,0
15,0
8,0
1,0
10,0
1,1
4,0
1,0
2,1
171,0
4,1
3,0
20,0
20,0
86,0
1,0
4,0
57,0
1,0
3,0
240,0
2,0
10,0
31,0
4,0
5,0
1,0
34,0
4,0
1,0
3,0
7,0
3,0
4,0
13,0
40,0
1,1
1,0
10,0
22,0
3,0
12,1
3,0
9,0
10,0
15,0
67,0
2,0
31,0
1,0
41,1
15,0
4,0
3,0
6,0
50,0
28,0
71,0
11,0
11,0
98,0
4,0
17,0
8,0
2,1
28,1
5,0
47,0
6,0
3,0
1,1
1,0
6,1
126,0
16,0
31,0
10,0
70,0
1,0
23,0
6,1
24,0
9,0
2,1
57,0
9,0
39,0
5,1
50,0
39,1
3,0
13,0
131,0
15,1
9,0
4,0
15,0
10,0
1,0
4,0
87,0
28,0
1,0
1,0
2,0
51,0
4,0
1,0
91,1
5,0
7,0
3,0
1,0
5,0
3,1
33,0
11,0
53,0
2,1
38,0
1,0
36,0
2,0
6,0
4,0
8,0
16,0
27,0
1,0
2,0
39,0
27,0
4,0
6,1
2,1
1,0
34,0
13,0
19,0
9,0
10,0
1,0
41,0
10,0
15,0
2,1
10,0
1,0
11,0
5,0
3,0
17,0
14,0
2,1
8,0
8,0
2,0
4,0
12,0
2,1
6,1
2,1
2,0
4,0
41,0
13,0
19,0
2,1
2,1
1,0
14,1
3,1
5,0
1,1
1,1
6,1
3,0
33,0
39,0
8,1
1,0
33,0
6,1
1,0
95,0
7,0
6,1
11,0
1,1
2,0
9,0
2,0
1,1
16,0
2,0
14,0
82,0
1,0
7,0
2,0
14,0
9,0
16,0
6,0
20,0
4,0
7,0
2,1
13,0
1,0
4,0
55,0
10,0
1,0
7,0
4,0
3,0
49,0
1,0
4,0
5,0
4,0
1,0
118,0
112,0
83,0
19,0
1,1
2,1
15,0
7,0
18,0
1,0
11,0
6,0
3,1
1,0
1,0
33,0
6,0
32,0
5,0
13,0
25,0
108,0
21,0
10,0
1,0
33,0
96,0
14,0
1,0
7,0
3,0
8,0
8,0
2,1
78,0
2,1
38,0
76,0
10,0
4,0
86,1
22,0
12,0
108,0
14,0
1,0
8,0
1,0
68,0
2,0
48,0
5,0
4,1
228,0
6,0
1,1
10,0
1,0
19,0
10,0
2,1
18,0
9,0
30,0
42,0
4,0
4,0
5,0
3,0
71,0
3,0
22,0
7,0
7,0
1,1
47,0
3,0
9,0
1,0
37,0
10,0
39,0
2,1
24,0
6,1
34,0
4,0
10,0
15,0
2,0
1,0
6,1
6,1
47,0
15,0
235,0
2,1
21,0
65,0
8,0
2,1
21,0
6,0
16,0
72,0
8,0
1,0
4,1
1,0
11,0
1,0
2,0
10,0
58,0
20,0
66,0
7,0
2,0
121,0
14,0
1,0
35,0
50,0
3,0
4,1
49,0
3,0
52,0
4,0
261,0
18,0
2,0
21,0
14,0
4,0
1,0
11,0
98,0
2,1
18,0
7,0
4,0
6,1
2,1
18,0
1,0
22,0
238,0
161,0
2,1
12,0
21,0
1,0
7,0
2,1
32,0
6,0
13,0
17,0
8,0
77,0
10,1
22,0
5,0
1,0
33,0
52,0
6,1
9,0
2,0
79,0
35,0
2,1
1,0
24,1
1,1
3,0
22,0
2,0
1,0
2,0
1,0
16,0
141,0
6,0
1,0
2,0
30,0
16,0
19,0
3,0
6,0
8,0
18,0
5,0
2,1
5,0
2,0
1,0
42,1
1,1
84,0
4,1
154,0
1,1
35,0
2,0
2,0
16,0
3,0
28,0
29,0
1,0
2,0
6,1
218,0
14,0
131,0
13,0
48,0
4,0
17,0
25,0
111,0
8,0
101,0
9,0
3,0
3,1
23,0
5,1
1,0
2,0
6,0
5,0
171,0
1,0
3,0
57,0
70,0
2,0
1,0
10,0
3,0
44,0
6,1
17,0
4,1
59,0
4,1
2,1
6,1
10,0
62,0
6,0
41,0
2,0
1,1
19,0
26,0
4,0
3,0
31,0
2,0
3,0
12,0
4,0
12,0
5,1
2,0
21,0
10,1
2,1
2,0
1,1
4,0
48,0
7,0
1,0
1,0
2,1
20,0
2,0
3,0
163,0
3,0
1,0
2,0
10,0
19,0
15,0
1,0
3,0
1,1
9,0
7,0
5,0
4,0
2,1
29,0
110,0
37,0
35,0
1,0
35,0
4,0
8,0
2,1
1,0
3,0
7,0
1,1
28,0
1,0
6,0
4,0
1,0
1,1
65,0
2,1
2,0
26,0
13,0
4,0
2,1
27,0
88,0
27,0
1,0
1,0
6,1
6,1
1,0
10,0
1,1
1,0
14,0
48,0
2,1
2,1
2,1
4,0
6,0
4,1
5,0
23,0
2,0
4,0
4,0
15,0
18,0
2,0
9,0
4,0
1,0
80,0
2,1
12,0
11,0
2,0
11,0
6,1
6,0
97,0
26,0
1,0
2,0
10,0
2,1
44,0
2,0
89,0
1,0
42,0
3,1
6,1
2,1
6,0
2,0
91,0
2,1
2,0
20,0
8,0
2,1
15,0
26,1
52,0
1,0
1,0
13,0
1,0
9,0
2,0
14,1
1,0
4,1
26,0
4,0
82,0
4,0
2,1
6,1
2,1
24,0
46,0
20,0
28,1
8,0
15,0
96,0
5,0
1,0
28,0
5,0
8,0
2,0
4,0
2,0
7,0
12,0
4,0
36,0
5,0
32,0
42,0
3,0
2,0
2,1
1,0
2,0
4,1
2,0
4,0
54,0
11,0
3,0
6,1
18,0
18,0
1,1
8,0
48,0
6,0
15,0
1,0
2,0
8,0
73,0
67,0
4,0
3,1
78,0
22,0
24,0
93,0
2,1
38,0
6,1
23,0
85,0
1,1
28,0
48,0
34,0
48,0
3,0
1,0
25,0
72,0
6,1
81,0
26,0
4,0
1,0
1,0
7,0
34,0
1,0
3,0
4,0
2,0
1,0
1,0
37,0
17,0
23,0
2,0
18,0
1,0
4,0
12,0
264,0
7,0
118,0
54,0
36,0
3,0
127,0
2,0
1,0
3,0
6,0
1,0
5,1
2,1
1,0
1,0
18,0
5,0
2,1
2,1
15,0
10,0
13,1
89,0
4,1
122,0
5,0
6,1
1,0
2,0
28,0
3,0
47,0
1,1
7,0
10,0
161,0
3,0
2,0
6,1
3,0
2,0
3,0
1,0
3,0
4,0
55,0
15,0
1,0
4,1
11,0
2,1
14,0
2,0
38,0
18,0
7,0
93,0
8,0
1,0
1,0
29,0
10,0
2,0
4,0
4,0
10,0
37,0
2,1
5,0
6,1
104,0
5,0
2,1
5,0
62,0
2,0
12,0
111,0
2,0
20,0
16,0
2,0
18,0
3,0
69,0
4,0
18,0
10,0
5,0
8,0
32,0
20,0
16,0
5,0
4,0
2,0
1,0
1,1
43,0
9,0
1,0
2,0
4,0
19,0
1,0
11,0
1,0
28,0
44,0
2,0
2,1
5,0
6,1
80,0
26,0
43,0
16,0
30,1
4,0
14,0
2,0
12,0
2,1
3,0
94,0
20,0
16,0
1,0
54,0
50,0
4,0
2,0
4,0
103,0
48,0
25,0
15,0
5,0
11,0
10,0
4,1
41,0
117,0
4,0
8,0
6,1
9,0
3,0
6,1
3,0
10,0
128,0
2,0
3,1
10,0
29,0
5,0
23,0
63,0
46,0
2,0
3,0
2,0
29,0
7,0
8,0
46,0
13,0
3,0
31,0
2,0
2,1
9,0
6,1
19,1
3,0
5,0
2,1
2,0
10,0
12,0
23,0
6,1
50,0
50,0
2,0
3,0
11,0
1,0
1,0
5,0
2,1
19,0
1,0
18,0
6,1
40,0
11,0
32,0
10,0
6,1
103,0
3,0
12,0
123,0
6,1
16,0
2,1
72,0
41,0
5,0
5,1
12,0
85,0
35,0
4,0
16,0
6,0
12,0
64,0
15,0
19,0
6,0
49,0
8,0
27,0
1,0
10,0
4,0
3,0
19,0
92,0
1,1
7,0
4,1
3,0
4,0
2,1
17,0
13,0
27,0
11,0
2,0
1,1
2,0
3,0
1,0
2,1
6,1
5,0
38,0
1,0
5,0
6,1
1,0
61,0
22,0
23,0
9,0
22,0
3,0
1,0
3,0
2,0
14,0
1,0
2,0
52,0
37,0
9,0
52,0
3,0
1,0
25,0
1,0
1,1
8,0
10,0
35,0
78,0
44,0
24,0
9,0
1,0
27,0
14,0
5,1
12,0
2,1
6,0
8,0
6,1
101,0
3,0
20,0
5,0
1,0
6,0
14,0
2,0
14,0
54,0
33,0
2,1
1,0
4,0
3,1
27,0
20,0
170,0
123,0
18,0
3,0
6,0
5,1
2,0
2,1
15,0
26,0
2,0
5,0
136,0
6,1
22,0
3,0
4,0
6,0
8,0
13,0
6,1
1,1
4,0
1,0
1,0
2,0
15,0
36,0
58,0
8,0
2,0
4,0
40,0
2,1
5,0
106,0
1,1
1,1
78,0
3,1
2,0
1,1
9,0
5,0
2,0
25,0
1,0
27,0
1,0
5,0
16,0
28,0
14,0
44,0
4,0
2,1
2,1
7,0
2,0
3,0
5,0
2,0
10,0
36,0
8,0
3,0
61,0
16,0
43,0
4,0
29,0
5,0
87,0
15,0
19,0
14,0
18,0
2,0
8,0
31,0
5,0
3,0
66,0
1,0
27,0
19,0
29,0
1,0
383,0
66,0
4,1
40,0
9,0
1,0
2,1
2,1
3,0
7,0
28,0
7,0
16,0
17,0
21,0
7,0
1,1
2,0
5,0
63,0
5,0
6,1
4,1
8,0
1,0
4,1
6,1
2,0
8,0
3,0
3,0
26,0
2,0
4,0
3,0
28,0
1,0
4,0
43,0
41,0
7,0
53,0
6,1
44,0
6,0
16,0
5,1
12,0
16,0
1,0
4,0
20,0
112,0
40,0
2,0
42,0
11,0
6,1
29,0
10,0
1,1
7,0
6,1
71,0
2,1
14,0
2,0
74,0
1,0
3,0
6,1
10,0
11,0
1,1
14,0
2,0
4,0
12,0
16,0
97,0
3,0
11,0
9,0
8,1
28,0
1,1
2,0
6,1
39,0
1,1
44,0
9,0
4,0
23,0
21,0
1,0
6,1
3,1
21,0
6,1
23,0
2,1
12,0
2,1
11,0
43,1
12,0
43,0
21,0
24,0
3,0
3,1
8,1
33,0
7,0
54,0
102,1
86,0
2,0
291,0
6,1
46,0
55,0
57,0
16,0
5,0
2,1
36,0
1,0
6,0
1,1
2,0
12,0
26,0
1,0
2,0
28,0
42,0
2,1
2,0
1,1
3,0
34,0
1,0
23,0
113,0
6,0
56,0
41,0
14,0
78,0
7,0
8,0
4,0
1,0
2,1
16,0
6,1
38,0
11,1
7,0
1,0
44,0
22,0
3,0
2,0
2,1
68,0
78,0
11,0
3,0
2,0
2,0
7,0
28,0
1,0
9,0
2,1
2,0
1,0
12,0
1,0
13,0
15,1
145,0
50,0
68,0
2,1
42,0
22,0
2,0
2,1
119,0
2,0
82,0
5,0
2,0
80,0
2,0
18,0
1,1
23,0
92,0
11,0
1,0
7,0
3,0
2,0
4,0
17,0
1,1
3,0
43,0
2,1
1,0
20,0
1,0
15,0
54,0
3,0
6,0
9,1
1,0
22,0
32,0
1,1
2,0
6,0
40,0
11,0
2,0
53,0
13,0
83,0
24,0
1,0
34,0
7,0
22,0
7,0
1,0
7,0
151,0
26,0
39,0
33,0
31,0
10,0
2,1
8,0
1,0
1,0
6,1
7,0
7,0
6,1
47,0
6,0
8,0
4,1
1,0
2,0
4,1
7,0
23,0
7,0
3,0
18,0
21,0
41,0
2,0
4,0
8,0
26,0
17,0
18,0
1,0
4,0
31,0
79,0
11,0
2,0
71,0
1,0
18,0
10,0
5,0
42,0
20,0
66,0
4,1
3,1
10,0
2,1
9,0
52,0
1,1
1,0
2,0
6,0
8,0
2,0
13,0
45,0
5,1
15,0
7,1
24,0
4,0
1,0
70,0
2,1
124,1
20,1
46,0
6,1
6,0
4,0
1,1
9,0
2,1
15,0
9,0
49,0
1,1
11,1
1,1
47,0
30,1
4,1
3,0
3,0
20,0
5,1
11,0
29,0
5,0
16,0
2,0
2,1
1,1
5,0
1,0
7,0
44,0
8,0
2,1
2,0
6,1
129,0
4,0
33,0
2,0
2,1
2,0
13,0
6,1
3,0
14,0
2,0
11,0
2,1
4,0
77,0
4,0
11,1
2,1
126,0
8,0
1,0
16,0
82,0
2,1
10,1
1,1
9,0
2,0
7,0
28,0
6,1
31,0
1,0
4,0
6,1
59,0
24,0
21,0
4,0
2,1
1,1
22,0
64,0
69,0
6,1
2,0
3,0
14,0
6,1
2,1
9,0
31,0
20,0
2,0
1,0
2,1
4,0
59,0
2,0
10,0
25,0
4,1
10,0
19,0
16,0
1,0
19,0
2,0
3,0
11,1
1,0
20,0
10,0
8,0
57,0
118,0
6,1
11,0
1,1
2,0
19,1
2,1
95,0
2,1
1,0
2,1
2,0
2,0
2,0
28,0
6,1
2,1
16,0
6,1
2,0
14,0
17,0
3,0
10,0
7,0
5,1
2,0
3,0
1,0
32,0
10,0
5,0
32,0
10,0
10,0
12,0
3,0
159,0
51,0
47,0
1,0
18,0
3,0
75,0
1,0
2,1
13,0
25,0
4,0
1,1
40,0
36,0
2,0
12,0
4,1
6,1
6,0
1,1
6,1
12,0
2,0
1,0
1,0
3,1
3,0
6,0
26,1
94,0
2,0
9,0
25,0
6,0
11,0
17,1
9,0
6,0
6,1
2,0
9,0
6,1
1,0
1,0
1,1
19,0
8,0
109,0
6,0
1,0
70,0
12,0
6,1
13,0
4,0
29,0
10,0
3,0
12,0
3,1
11,0
17,0
28,0
23,0
2,0
3,0
56,0
1,1
2,0
2,1
8,0
6,1
25,1
6,1
64,0
105,0
1,0
2,0
2,1
4,0
99,0
27,0
4,0
3,0
86,1
7,0
7,1
35,0
2,0
9,0
2,0
6,1
10,0
11,0
16,0
5,0
25,0
12,0
18,0
6,1
3,0
37,0
