C,S
43,0
99,0
28,0
75,0
83,1
122,0
2,1
171,0
106,0
2,0
9,1
213,0
90,0
6,1
7,0
3,1
3,1
2,1
39,0
12,0
131,0
8,0
10,0
27,0
33,0
46,0
64,1
466,0
75,0
11,0
2,0
8,1
2,1
336,0
9,0
395,0
4,1
120,0
16,0
4,1
14,0
123,0
9,0
16,0
3,1
38,0
10,0
295,0
8,0
82,0
5,0
109,0
6,1
6,1
25,0
253,0
115,0
398,0
40,0
36,0
2,1
34,1
11,0
2,1
7,1
2,0
13,0
2,0
2,0
7,0
5,0
17,0
33,0
2,1
5,0
8,0
65,0
4,1
2,1
286,0
15,0
27,0
2,0
50,0
119,0
2,1
4,0
172,0
60,0
86,0
157,0
12,0
6,1
28,0
6,0
29,1
199,0
2,0
21,0
39,0
59,0
2,1
96,0
2,0
143,0
2,1
71,0
210,0
2,0
5,0
6,1
7,0
4,0
8,0
12,1
76,0
68,0
4,0
53,0
7,0
24,0
10,0
3,0
298,0
2,1
5,0
10,1
184,0
20,0
3,0
46,0
51,0
5,0
2,1
3,0
2,1
1,0
5,0
27,0
9,0
41,0
5,1
11,0
2,1
223,0
2,0
49,0
2,1
15,0
44,0
7,0
75,0
23,0
24,0
60,0
53,0
41,0
68,0
12,0
2,0
236,0
178,0
2,1
92,1
2,1
2,0
4,0
10,1
76,0
66,0
182,0
3,0
140,0
174,0
56,0
9,0
15,0
3,0
12,0
70,1
4,0
24,1
14,0
19,0
20,0
32,0
55,0
29,0
3,0
2,1
34,0
23,0
164,0
11,0
217,0
35,0
7,0
15,1
1,0
1,0
137,0
2,0
6,1
77,0
75,0
17,0
3,1
15,0
6,0
289,0
64,0
6,1
117,0
4,0
352,1
18,0
59,0
216,0
64,0
2,1
7,0
7,1
14,0
2,0
5,1
1,0
27,0
188,0
13,1
18,0
4,1
1,1
4,0
2,0
42,0
12,0
108,0
27,0
6,0
5,0
204,0
76,0
2,0
71,0
16,0
4,1
7,1
2,1
48,0
12,0
3,0
3,0
89,0
7,0
12,0
6,1
41,0
5,0
103,0
364,0
6,1
157,0
74,0
29,0
8,0
207,0
17,0
501,0
65,0
16,0
13,0
51,1
44,0
12,0
333,0
2,0
1,1
4,0
2,1
118,0
35,0
6,1
45,0
84,0
2,1
5,0
225,0
17,0
127,0
15,0
31,0
8,0
14,0
37,0
110,0
143,0
44,0
118,0
486,0
98,0
2,1
3,0
88,0
36,0
2,1
23,0
252,0
20,0
21,0
7,0
90,0
188,0
9,1
4,0
69,0
71,0
1,0
18,0
207,0
1,1
16,0
10,0
210,0
89,0
45,0
7,0
2,1
45,0
4,0
5,0
51,0
106,0
23,0
26,0
95,0
2,0
1,1
8,1
4,0
30,0
80,0
4,0
102,0
25,0
5,0
3,1
6,1
3,0
176,0
4,1
7,0
2,1
5,1
2,1
16,0
65,0
20,0
5,1
4,0
54,0
81,0
15,0
3,0
157,0
283,0
320,0
68,0
109,0
144,0
62,0
33,0
5,0
139,0
18,0
14,0
36,0
6,0
4,0
45,0
8,1
70,0
13,0
57,0
5,1
47,0
59,0
23,0
36,0
3,0
42,0
58,0
22,1
6,1
2,0
2,1
24,0
110,0
11,1
3,0
50,0
60,0
8,0
2,0
2,1
76,0
50,0
9,0
12,0
43,0
70,0
2,0
128,0
4,0
2,0
2,0
53,0
42,0
5,0
26,0
9,0
35,0
432,0
391,0
2,1
39,0
66,0
115,0
21,0
2,1
6,1
30,0
9,0
6,0
7,0
4,0
11,0
3,1
43,0
68,0
3,1
3,0
2,1
19,0
72,0
62,0
13,0
143,0
345,0
3,1
2,0
4,0
6,1
246,0
1,1
89,0
2,1
411,0
6,1
82,0
70,0
2,0
3,1
76,0
293,0
14,0
2,0
5,1
140,0
5,0
107,0
144,0
249,0
10,0
1,0
2,0
11,0
6,0
9,0
74,0
89,0
1,1
83,0
1,1
15,0
89,0
5,0
3,0
67,0
17,0
4,0
21,0
7,0
2,1
2,0
6,1
227,0
4,0
65,1
271,0
128,0
2,1
2,1
321,0
9,0
150,0
6,0
14,1
68,0
6,1
33,0
46,0
2,1
2,0
81,0
4,1
7,0
22,0
46,0
104,0
59,0
94,0
32,0
11,0
74,0
20,0
181,0
6,1
31,0
2,0
60,0
1,0
2,0
2,0
58,0
290,0
28,0
24,0
84,0
5,0
99,0
22,0
3,0
3,0
5,0
4,0
22,0
4,0
161,0
13,0
3,1
101,0
147,0
10,0
6,0
440,0
14,0
131,0
5,0
289,0
24,0
209,0
2,1
230,0
76,0
22,0
262,0
120,0
313,0
191,0
19,0
4,0
18,0
282,0
32,0
7,1
13,0
100,0
12,0
635,0
42,0
3,1
4,0
301,0
67,0
3,0
6,1
6,1
17,0
2,1
51,0
40,0
34,0
41,0
8,0
209,0
8,1
96,0
6,0
32,0
2,1
2,1
6,1
71,0
276,0
2,1
6,1
10,0
3,0
2,0
6,1
18,0
11,0
3,0
235,0
125,0
3,0
2,0
133,0
2,0
4,0
467,1
16,1
47,0
93,0
1,0
6,0
3,0
52,0
63,0
3,1
148,0
42,0
93,0
295,0
4,0
22,0
56,0
6,1
374,0
1,1
8,0
6,1
51,0
740,0
6,1
11,0
55,0
9,0
198,0
64,0
2,1
44,0
40,0
2,0
78,0
70,0
7,0
2,0
6,1
2,1
32,0
750,0
62,0
186,0
9,0
40,0
117,0
3,0
5,0
4,0
78,0
1,1
8,1
1,1
48,0
10,1
186,0
2,0
3,0
53,0
6,1
175,0
149,0
59,0
14,0
15,0
383,0
2,0
124,0
15,0
3,1
3,0
71,0
8,0
6,1
5,1
5,0
3,0
37,0
9,0
3,0
3,0
22,0
50,1
105,0
46,0
2,1
149,0
8,0
25,0
2,1
22,0
227,0
171,0
17,1
2,0
2,0
2,0
168,0
2,1
71,0
6,1
380,0
5,0
338,0
2,1
3,0
91,0
2,0
24,0
208,0
5,1
41,0
138,0
2,0
6,1
157,0
2,0
8,0
102,0
17,0
35,0
2,1
6,1
2,1
139,1
25,0
225,0
6,1
118,0
10,0
102,0
74,0
17,1
6,1
9,0
4,0
87,0
7,0
2,0
11,0
7,1
2,1
383,0
10,0
2,1
72,0
2,1
306,0
4,0
3,0
6,1
28,0
15,0
2,1
2,0
72,0
194,0
2,0
301,0
171,0
10,0
77,0
9,0
4,0
2,1
146,0
29,0
77,0
57,0
105,0
43,0
5,0
5,0
70,0
39,0
12,0
96,0
3,0
2,0
149,0
55,0
534,0
140,0
4,0
6,1
57,0
2,1
10,1
23,1
12,0
6,1
123,0
17,0
7,0
6,0
2,1
2,1
65,0
11,0
105,0
172,0
27,0
22,0
23,0
8,0
12,0
49,0
96,1
35,0
199,0
849,0
3,0
4,0
35,1
164,0
27,0
3,0
4,0
73,0
3,0
302,0
2,1
29,1
132,0
295,0
309,0
10,0
53,0
14,0
112,0
5,0
38,0
2,1
49,0
297,0
336,0
6,1
3,0
4,0
197,0
9,0
103,0
45,0
2,0
6,1
725,1
170,0
52,0
121,0
5,0
6,1
142,0
23,0
4,0
7,0
5,0
6,1
14,0
16,1
59,0
4,0
2,0
125,0
50,0
270,0
5,1
2,1
2,1
16,1
6,0
71,0
192,0
123,0
199,0
92,0
3,0
2,1
16,0
6,1
9,0
186,0
3,0
2,0
6,0
10,0
11,0
6,0
33,0
27,0
8,0
8,0
4,0
17,0
49,0
389,0
51,0
60,0
8,1
245,1
69,0
331,0
9,0
49,0
2,1
123,0
194,0
5,0
31,1
63,0
85,1
15,0
139,0
6,1
36,0
49,0
4,0
7,0
5,0
60,0
109,0
264,0
29,0
249,0
42,0
79,0
30,0
2,1
88,0
5,0
28,0
26,0
78,0
5,0
7,0
6,1
16,0
6,1
32,0
158,0
3,0
582,0
58,0
2,0
4,1
162,0
2,0
37,0
4,1
226,0
169,1
10,0
2,1
4,0
11,0
9,0
2,0
29,0
5,0
33,0
19,0
29,0
26,0
1,1
4,0
33,0
178,0
11,0
171,1
25,0
2,0
51,0
16,0
24,0
6,0
157,0
42,0
2,1
96,0
83,0
6,1
32,0
3,0
21,0
5,0
12,0
214,1
30,0
66,0
17,1
83,0
2,0
4,0
8,0
9,0
2,1
22,0
92,1
14,0
2,1
312,0
97,0
5,0
144,0
6,1
1,1
110,0
371,0
153,0
50,0
7,0
83,0
305,0
172,0
6,1
37,0
13,0
65,0
161,0
268,0
1,1
58,0
1,1
28,0
3,0
102,0
57,1
4,0
75,0
3,0
32,0
12,1
3,0
3,0
8,0
7,0
44,0
3,0
86,0
1,0
4,0
146,0
73,0
7,1
4,0
142,0
4,0
81,0
5,0
10,0
546,0
2,1
370,0
43,0
162,0
13,0
3,0
2,1
2,1
75,0
8,0
75,0
28,0
2,1
16,0
4,1
2,0
1,0
16,0
3,0
26,0
66,1
201,0
42,0
3,0
5,0
78,0
14,0
151,0
2,0
5,0
58,0
2,1
4,0
267,0
19,0
3,0
2,0
92,0
86,0
3,0
2,0
202,0
19,0
624,0
6,0
4,0
5,0
367,0
7,0
9,0
53,0
30,0
10,0
96,0
4,1
7,1
59,0
13,1
128,0
3,0
2,0
2,0
5,1
22,0
97,0
3,0
3,0
1,1
38,0
71,0
249,0
20,0
8,0
6,1
49,0
50,0
8,0
6,0
3,0
273,0
10,0
2,1
383,0
2,1
2,0
43,0
2,0
39,0
72,0
184,0
13,0
31,0
2,1
2,0
49,0
10,0
5,0
27,0
159,0
39,0
12,0
2,1
4,0
15,0
6,0
121,0
3,1
270,0
324,0
212,0
18,0
8,0
273,0
2,1
366,0
23,0
4,0
17,0
2,0
113,0
3,1
201,0
9,0
4,0
8,0
91,0
86,0
2,1
230,0
48,0
96,0
6,0
86,0
19,0
10,0
29,0
6,1
8,1
111,0
6,1
711,0
2,0
124,0
12,0
45,0
11,0
8,0
23,0
4,1
4,0
9,0
53,0
55,0
152,0
2,0
3,0
51,0
8,0
69,0
4,1
4,0
38,0
239,0
1,0
74,0
3,0
3,0
400,0
4,0
49,0
109,0
273,0
362,0
194,0
4,0
3,1
158,0
48,0
35,0
21,0
216,0
4,0
63,0
329,0
6,0
2,0
2,1
94,1
6,0
7,0
2,0
59,0
167,0
39,0
47,0
61,0
2,0
6,1
12,0
4,0
2,1
92,0
21,0
188,0
3,0
255,0
253,1
1,0
149,0
2,0
13,0
42,0
17,0
6,1
2,0
2,0
29,1
1,1
5,0
6,1
4,0
40,0
4,0
3,0
21,0
5,1
6,0
11,0
9,0
31,0
7,0
229,0
3,1
5,1
16,0
19,0
17,0
40,0
1,0
192,0
2,0
39,0
169,0
36,0
124,0
66,0
6,1
103,0
107,0
13,0
11,0
12,0
206,0
3,0
7,1
16,0
30,0
6,1
3,0
1,1
236,0
150,0
219,0
16,0
20,0
118,0
357,0
117,1
4,0
36,0
3,0
4,0
52,0
3,0
6,0
272,0
713,0
10,0
12,0
251,0
25,0
92,0
41,0
4,1
6,1
79,0
29,0
28,0
27,0
2,0
34,0
2,0
179,0
412,0
2,0
6,1
6,0
52,0
248,0
4,0
2,0
97,0
38,0
99,0
11,0
115,0
4,0
15,0
331,0
46,0
31,0
2,0
81,0
34,0
149,0
6,1
62,0
2,1
8,1
27,0
4,1
162,0
3,0
8,0
4,0
4,0
5,0
30,1
18,1
29,0
26,0
24,0
8,1
30,0
20,0
18,1
4,0
132,0
69,0
6,0
66,1
8,0
6,1
1,0
17,0
51,0
86,0
2,0
64,0
89,0
101,0
349,0
77,0
55,0
91,0
3,0
115,0
23,0
46,0
21,1
2,0
3,0
35,0
75,0
16,0
20,0
151,0
3,0
188,0
11,0
46,0
38,0
310,0
55,0
3,1
2,1
6,1
298,0
49,0
12,0
5,0
3,0
71,0
1,0
1,0
2,0
21,0
5,0
5,0
245,0
103,0
6,1
6,0
2,1
128,0
1,1
12,0
4,0
2,1
14,0
1,0
62,0
25,0
3,0
130,0
3,1
4,1
37,0
4,1
41,0
6,1
8,0
5,0
71,0
2,0
18,0
40,0
111,1
2,1
69,0
58,0
2,0
102,0
43,0
70,0
3,0
58,0
23,0
4,0
49,0
45,0
166,0
53,0
120,0
4,0
6,1
27,0
29,0
5,0
22,0
4,0
160,0
8,0
3,0
2,1
2,0
25,0
14,0
193,0
39,0
345,0
40,0
9,0
9,1
3,0
18,0
5,0
138,0
136,0
2,1
96,0
84,0
3,1
6,1
6,0
6,0
16,0
67,0
108,0
13,0
146,0
2,0
25,0
3,0
48,0
2,1
61,0
214,0
99,0
22,0
87,0
222,0
103,0
2,1
39,0
5,1
4,0
373,0
5,0
539,0
12,0
17,0
191,0
19,0
2,1
4,0
9,1
182,0
7,0
12,0
56,0
8,0
50,0
8,0
45,0
224,0
25,0
4,0
159,0
320,0
279,0
105,0
3,0
4,1
14,0
2,0
2,1
17,0
3,0
29,0
21,0
358,0
6,1
5,0
20,0
2,1
2,1
48,0
26,0
4,0
2,1
19,0
1,1
26,0
2,0
32,0
98,0
1016,0
18,0
3,1
283,0
29,0
34,0
45,0
2,1
15,1
146,0
100,0
13,0
2,1
2,1
36,0
10,1
58,0
11,0
2,0
10,0
100,0
115,0
4,0
166,0
7,0
75,0
13,0
2,0
164,0
25,0
2,1
2,0
91,0
5,0
155,0
19,0
8,0
4,1
4,0
6,0
4,0
6,1
12,0
35,1
2,1
4,1
118,0
4,1
156,0
17,0
1,1
14,0
7,0
2,1
2,1
12,0
129,0
1,1
65,0
96,0
86,0
11,0
127,0
43,0
2,0
145,0
8,0
103,0
38,0
262,0
6,0
2,0
84,0
8,0
2,0
111,0
19,0
16,1
6,1
409,0
2,1
21,0
120,0
4,0
11,0
30,0
15,0
30,0
60,0
11,0
294,0
4,0
3,0
46,0
16,0
2,0
18,0
27,0
23,0
82,1
84,0
79,0
8,0
6,0
1,0
10,0
207,0
56,0
48,0
10,0
5,1
2,0
3,1
72,0
99,0
56,0
783,0
132,0
2,1
1156,0
116,0
2,0
143,0
12,0
74,0
6,1
31,0
71,0
3,1
42,0
9,0
60,0
3,0
2,1
14,0
2,0
230,0
10,0
10,0
2,0
4,0
19,0
3,0
2,0
39,0
4,0
23,0
74,0
53,0
1,0
6,1
2,1
1,1
2,0
104,1
41,0
6,1
124,0
2,0
7,0
246,0
3,0
2,1
3,0
264,0
3,0
5,0
71,0
3,0
5,0
9,0
119,0
54,0
2,1
3,1
4,0
63,0
138,0
3,0
4,0
62,0
236,0
75,0
2,0
223,0
123,0
31,0
2,1
207,0
3,0
2,0
6,0
34,0
5,1
6,0
89,0
15,0
23,0
62,0
48,0
82,1
10,0
3,1
52,0
141,0
11,0
7,0
19,0
7,0
8,0
3,0
2,1
352,0
209,0
2,0
6,1
32,0
5,0
36,0
18,0
61,0
8,0
6,0
63,0
6,1
81,0
31,0
2,1
10,0
4,0
2,1
4,0
9,0
287,1
2,1
138,0
55,0
26,0
28,0
2,1
68,0
1,0
71,0
4,0
72,0
22,0
65,0
2,1
61,0
2,0
194,0
116,0
6,1
152,0
2,0
167,0
1,1
15,0
6,1
11,0
84,0
44,0
5,0
71,0
8,0
5,0
6,1
3,1
71,0
6,0
5,0
22,0
225,0
145,0
2,0
2,1
35,0
72,0
2,1
4,0
24,0
53,0
75,0
2,1
6,1
95,0
5,1
4,0
2,1
2,1
7,0
3,0
52,0
66,0
16,0
7,1
4,0
75,0
189,0
3,0
86,0
16,0
8,0
15,0
129,0
30,0
4,0
231,0
4,1
11,0
2,0
17,0
254,0
2,0
6,0
40,0
3,0
2,0
109,0
1,1
6,0
2,1
16,0
189,0
45,0
46,0
27,0
2,1
36,0
7,0
320,0
158,0
10,0
34,0
3,0
38,0
78,0
23,0
62,0
120,0
177,0
205,0
87,0
257,0
28,0
3,0
13,0
8,0
89,0
59,0
42,1
1,1
3,0
9,0
119,0
78,0
6,0
25,0
3,0
332,0
4,0
16,1
37,0
66,0
21,1
19,0
6,0
30,0
3,0
32,0
23,0
31,0
92,0
25,0
34,0
6,1
126,0
40,0
23,1
44,0
178,0
2,0
2,1
76,0
5,0
21,0
60,0
462,0
10,0
2,0
74,0
71,0
4,0
8,0
10,0
19,0
5,1
8,0
2,0
7,0
4,0
12,0
22,0
3,0
22,0
19,0
414,0
4,0
4,0
4,0
50,0
11,0
88,0
8,0
98,0
225,0
12,0
84,0
5,0
152,0
8,0
61,0
27,0
10,1
3,0
4,1
2,0
16,0
19,0
3,0
12,0
2,0
186,0
40,0
532,0
5,0
73,0
11,0
2,0
3,1
360,1
1,0
6,1
89,0
12,0
170,0
92,0
1,1
7,0
232,0
3,0
2,0
6,1
9,0
224,0
178,0
20,0
100,0
6,1
6,1
6,1
15,1
8,0
9,0
66,1
7,0
4,0
3,0
91,1
572,0
109,0
109,0
482,0
14,0
6,0
195,0
7,0
2,1
2,0
115,0
17,0
1,1
7,0
8,0
68,0
8,0
3,0
635,0
44,0
54,1
182,0
16,0
33,0
2,1
10,1
77,0
5,0
71,0
12,0
11,0
2,1
310,0
74,0
13,0
24,0
2,0
2,1
68,0
16,0
3,0
11,0
437,0
14,0
31,0
41,0
13,0
18,0
72,0
2,0
99,0
48,0
57,0
23,0
1,0
167,0
2,0
24,0
2,0
1,0
60,0
4,0
127,0
10,1
32,0
556,0
5,0
10,1
24,0
3,0
3,1
54,1
72,0
139,0
17,0
79,0
28,0
7,0
2,0
6,1
4,0
15,0
14,0
8,1
1,0
86,0
19,0
5,1
102,0
79,0
88,0
84,0
5,0
77,0
184,0
84,0
97,0
18,0
67,0
4,0
7,1
166,0
52,0
3,0
3,0
128,0
6,0
2,0
228,0
68,0
7,0
60,0
116,0
8,1
48,0
6,1
73,0
11,0
27,1
25,0
555,0
30,1
84,0
8,0
10,0
268,0
20,0
472,0
1,0
3,0
166,0
2,0
11,1
5,0
5,0
2,0
38,0
4,1
80,0
35,0
3,1
173,1
6,1
37,0
11,0
59,0
16,0
2,1
4,0
13,1
73,0
8,1
17,0
329,0
113,0
218,0
9,0
358,0
16,0
218,0
5,0
105,0
2,1
4,0
349,0
7,1
19,0
78,0
68,0
7,0
634,0
289,0
6,1
4,0
11,0
62,0
4,0
7,0
13,0
241,0
2,0
91,0
100,0
1,0
96,0
2,1
2,0
2,0
11,0
373,0
10,1
2,0
3,0
10,0
55,0
6,0
39,0
16,0
84,0
2,1
223,0
4,0
221,0
32,1
4,0
130,0
8,0
4,0
37,0
51,0
51,0
82,0
93,0
85,0
61,0
14,0
18,0
6,1
14,0
106,0
8,0
34,0
2,0
6,1
1,0
10,0
15,0
14,1
40,0
14,0
11,0
57,0
29,0
2,0
4,1
7,0
410,0
248,1
41,0
12,0
126,0
33,0
1,0
6,1
625,0
12,0
2,0
10,0
51,0
2,0
19,0
6,1
3,0
34,0
2,0
3,1
22,1
11,0
11,0
5,0
12,0
8,0
554,0
1,0
12,1
9,0
35,0
32,0
60,0
38,0
1,1
1,0
6,1
124,0
27,0
65,0
4,0
26,0
60,0
8,0
4,0
9,0
6,0
34,0
25,0
1,0
8,0
359,0
16,1
23,0
9,0
47,0
102,0
185,0
15,0
63,0
2,1
257,0
421,0
59,0
110,0
20,1
29,0
2,1
2,1
14,0
69,0
83,0
57,0
19,0
103,0
32,0
2,1
3,0
20,1
71,0
6,0
6,1
15,0
8,0
13,0
133,0
427,0
4,0
2,1
2,1
44,0
380,0
95,0
30,0
110,0
2,0
190,0
5,1
96,1
45,0
6,1
105,0
85,0
4,0
28,0
21,1
20,0
4,0
3,0
3,0
168,0
30,0
115,0
14,0
17,0
3,0
5,0
6,1
99,0
161,0
3,0
41,0
27,0
4,0
54,0
451,0
29,0
15,0
26,0
6,1
2,1
11,0
4,0
8,0
73,0
6,0
596,0
1,1
77,0
138,0
4,0
83,1
9,0
22,0
2,0
2,0
71,0
12,0
62,0
83,0
18,0
14,0
4,0
28,0
3,0
108,0
201,0
1,0
10,0
6,1
4,0
47,0
5,0
4,0
9,0
4,0
55,0
44,0
65,0
6,1
2,1
19,0
2,0
191,0
5,0
66,1
105,0
13,0
15,0
83,0
18,0
74,0
8,0
2,0
2,0
60,0
4,0
282,0
121,0
10,1
9,0
2,1
118,0
163,0
35,0
54,0
92,0
4,1
4,0
16,0
164,0
12,0
45,0
16,0
2,1
271,0
9,0
39,0
6,1
4,1
13,0
2,1
20,0
14,0
142,0
13,0
7,1
418,0
5,0
5,0
51,1
11,0
212,0
10,0
289,0
7,0
70,1
1,0
8,0
97,0
16,0
153,0
16,0
2,1
49,0
3,1
29,0
10,1
2,1
6,1
16,0
108,0
4,0
2,1
6,0
87,0
158,1
8,0
8,0
107,1
39,0
9,0
6,0
161,1
9,0
2,1
92,0
41,0
25,0
19,1
17,0
3,0
114,0
104,0
9,0
133,0
3,1
4,1
2,0
4,0
9,0
92,0
13,0
2,1
139,0
2,1
82,0
36,0
39,0
30,0
39,0
48,1
27,0
35,0
124,0
32,0
12,0
41,0
133,1
68,0
801,0
49,0
10,0
13,0
2,1
6,0
82,0
15,0
2,1
100,0
32,0
21,0
106,0
111,0
4,0
3,0
3,0
17,0
3,0
8,0
2,1
178,0
4,0
226,0
4,0
2,0
77,0
18,0
54,0
216,0
2,1
2,1
99,0
130,0
44,0
5,0
20,0
4,0
10,0
4,0
2,1
399,0
239,0
115,0
15,0
17,0
45,0
2,1
28,0
5,1
32,0
2,0
2,1
120,0
62,0
2,1
269,0
6,0
8,0
10,0
11,0
8,1
24,0
4,1
2,1
6,1
18,0
33,0
4,0
6,0
4,1
4,0
209,0
7,1
75,0
17,0
2,1
9,0
8,0
2,1
129,0
39,0
130,0
31,0
15,0
70,0
8,0
98,0
38,0
34,1
190,0
3,0
101,0
6,0
6,0
28,0
3,0
7,1
4,1
136,0
68,0
2,1
15,0
60,0
6,1
10,0
2,0
62,0
6,1
10,0
224,0
32,0
8,0
245,0
14,1
36,0
15,0
2,0
49,0
10,0
6,0
6,0
3,0
2,1
8,0
8,1
31,1
220,0
51,0
20,0
9,0
76,0
51,0
7,0
1,1
2,0
367,0
54,0
4,0
2,1
84,0
2,0
5,0
8,0
74,0
2,0
16,0
23,0
56,0
1,0
41,0
37,0
74,0
4,0
62,0
80,0
98,0
1,1
3,0
5,1
25,0
118,0
6,0
4,0
402,0
22,1
2,1
91,0
455,0
8,0
2,0
58,0
77,0
4,0
303,1
6,1
188,0
15,0
29,0
142,0
45,0
134,0
14,0
2,1
5,0
2,1
40,0
2,1
5,0
160,0
2,0
275,0
42,0
6,1
44,0
384,0
14,1
6,1
50,0
15,0
3,0
2,0
8,0
3,0
83,1
65,0
16,0
43,0
3,0
24,0
87,0
4,0
70,0
45,0
7,0
8,0
191,0
83,0
58,0
8,0
3,0
6,1
107,0
5,0
84,0
7,1
29,0
487,0
6,0
10,1
2,1
288,0
47,0
16,0
361,0
2,1
4,1
213,0
7,1
40,0
1,0
92,0
3,1
40,0
55,0
8,0
469,0
36,0
155,0
7,0
4,0
195,0
4,0
8,1
205,0
215,0
48,0
109,0
137,0
10,0
2,1
107,0
9,0
6,0
19,0
493,0
62,0
3,0
17,0
61,0
4,0
3,0
200,0
18,0
2,0
105,0
4,1
6,0
2,0
27,0
102,0
108,0
2,1
1,1
311,0
11,0
116,0
5,1
37,0
2,0
58,0
3,0
56,0
16,1
52,0
37,0
5,0
2,0
6,0
6,1
5,1
11,0
6,1
155,0
2,0
135,0
24,0
1,0
9,0
2,1
9,0
73,0
2,1
4,0
15,0
28,0
67,0
66,0
2,1
3,1
56,0
2,0
2,1
2,1
170,0
65,0
13,0
42,0
50,0
2,1
5,0
4,0
6,1
4,0
163,0
5,0
2,1
4,0
201,0
2,0
4,1
12,0
293,0
34,0
141,0
63,0
38,0
20,0
125,0
18,0
183,0
9,0
170,0
249,0
37,0
85,0
14,0
6,0
1,1
67,0
354,0
9,0
89,0
51,0
2,1
2,1
3,0
129,0
7,0
3,0
2,1
4,0
2,1
43,1
2,1
146,0
40,0
56,0
23,0
88,0
2,0
187,0
2,1
2,0
1,1
16,0
50,0
4,0
6,0
93,0
16,0
24,0
3,0
5,0
7,0
7,0
31,0
68,0
35,0
194,0
2,1
2,1
2,1
76,1
6,1
7,0
3,0
33,0
46,0
2,0
213,0
16,0
6,0
2,0
48,0
46,1
5,0
1,1
6,0
16,0
487,0
2,0
4,0
24,0
19,0
2,0
147,0
5,0
6,1
1,0
2,0
33,0
2,0
440,0
21,0
34,0
7,0
37,1
166,0
18,0
8,0
3,0
9,0
102,0
180,0
109,0
21,0
5,0
15,0
2,0
220,0
8,1
94,0
12,0
19,0
6,1
8,1
14,1
89,0
10,0
13,0
48,0
6,0
2,0
3,0
13,1
4,0
6,1
4,0
3,0
4,0
2,1
719,0
65,1
3,1
131,1
4,0
73,0
58,0
2,0
4,0
74,0
131,0
7,0
89,0
12,1
20,0
2,1
20,0
62,0
2,0
10,0
141,0
23,0
141,0
10,0
144,0
2,1
32,0
4,0
65,0
2,0
337,0
2,1
2,1
2,0
5,1
210,0
255,0
75,0
8,0
45,0
503,0
61,0
16,0
32,1
6,1
258,0
103,0
2,0
4,0
3,0
2,0
2,0
2,1
3,0
7,1
109,0
44,0
26,0
1,1
37,0
133,0
130,0
3,0
147,0
39,0
2,1
6,1
4,0
13,1
39,0
14,0
31,1
3,0
1,0
8,0
10,1
16,0
642,0
13,0
222,0
4,0
3,0
3,1
21,0
4,0
2,0
6,1
3,0
14,0
7,0
6,0
58,0
64,0
102,0
480,0
5,0
36,0
6,0
2,1
288,0
2,1
4,1
29,0
56,0
123,0
5,0
90,0
3,0
108,0
60,0
95,0
2,1
155,0
2,0
9,0
147,0
28,0
75,0
4,0
2,1
9,0
32,0
342,0
67,0
1,0
10,0
2,0
12,0
17,0
4,0
700,0
5,0
5,0
22,0
124,0
2,0
1,0
2,0
327,0
92,0
2,1
14,0
41,0
7,0
23,0
225,0
57,0
6,1
90,0
16,0
469,0
59,0
120,0
57,0
80,0
8,0
120,0
2,0
7,0
4,1
189,0
7,0
71,0
4,0
9,0
17,1
73,0
6,0
2,1
272,0
15,0
12,0
37,0
134,0
2,1
4,0
11,0
5,1
148,0
4,0
8,1
6,1
146,0
3,0
2,1
4,0
46,0
7,1
15,0
47,0
8,1
3,1
7,0
108,0
14,0
80,0
6,0
5,1
2,0
21,0
4,0
5,0
13,0
109,0
9,0
21,0
34,0
2,0
1,0
65,0
3,0
7,0
428,0
15,0
249,0
5,0
18,0
2,1
347,0
7,0
4,0
2,1
4,0
2,1
2,1
5,1
256,0
3,0
2,0
52,0
86,0
136,0
49,1
6,1
2,1
42,0
7,0
6,1
24,0
4,0
9,0
2,0
45,0
3,0
4,1
2,0
33,0
6,0
122,0
5,1
26,0
4,1
60,0
2,0
41,0
8,0
4,0
3,1
6,1
97,0
2,0
233,1
11,0
8,0
103,0
785,0
4,1
109,0
2,0
7,0
25,0
69,0
2,1
2,0
16,0
2,1
5,1
8,1
243,0
20,0
78,0
4,1
55,1
4,0
115,0
43,0
6,0
555,0
28,0
4,0
31,0
18,0
49,0
13,0
404,0
269,0
13,0
2,0
65,0
1,1
6,1
57,0
133,0
81,0
39,0
15,0
42,0
2,0
16,0
145,0
53,0
4,0
6,1
24,0
5,0
19,0
5,0
53,0
14,0
56,0
66,0
105,0
92,0
40,0
86,0
8,0
9,0
82,0
2,0
9,0
4,1
139,0
3,0
3,0
27,1
200,0
23,0
10,1
85,0
26,0
6,1
118,0
8,0
12,0
10,0
23,0
269,0
11,0
5,0
26,0
165,0
10,0
3,0
121,0
6,0
108,0
11,0
84,0
46,0
2,0
10,0
6,0
141,0
416,0
165,0
100,0
5,1
8,0
28,0
2,0
1,0
2,1
7,0
30,0
2,0
1,0
18,0
2,0
20,0
99,0
23,1
2,1
29,0
23,0
37,1
31,0
10,0
7,0
2,1
37,0
72,0
69,0
6,1
6,1
4,1
5,0
2,0
1,0
8,0
29,1
17,0
9,0
457,0
8,0
51,0
67,1
21,0
76,0
93,0
209,0
23,0
2,1
108,0
58,0
15,1
127,0
8,0
194,0
9,0
2,1
24,0
39,0
6,0
