C,S
6,1
227,0
9,0
2,0
700,0
394,0
90,1
8,0
6,0
2,1
231,0
747,1
2,1
6,1
278,0
33,0
3,0
6,1
48,0
2,1
65,0
5,0
19,0
57,0
5,0
81,0
2,1
2,1
2,1
1,0
81,0
6,0
13,0
6,0
91,0
12,0
108,1
35,0
229,0
20,0
147,0
61,0
16,1
16,0
37,1
45,0
139,0
405,0
76,0
57,1
32,0
6,1
772,0
122,0
5,1
2088,0
162,0
8,0
106,0
2,1
81,0
74,1
4,1
105,0
4,1
2,1
277,0
71,0
103,0
345,0
18,0
157,0
129,0
126,0
2,0
36,0
26,0
20,0
72,0
335,0
594,0
111,0
4,0
21,0
275,0
6,1
4,1
8,0
7,0
281,0
35,0
55,0
136,0
15,0
1,1
295,0
75,0
4,0
137,0
5,0
6,0
6,1
34,0
6,1
33,0
39,0
2,1
48,0
10,0
134,0
42,0
126,0
4,0
22,0
1,1
6,0
33,0
30,0
91,0
4,1
30,0
327,0
20,0
4,0
1,0
16,1
106,0
17,0
211,0
32,0
464,0
214,0
6,0
580,0
10,1
17,0
9,1
416,0
4,0
132,0
6,1
728,0
5,0
14,0
12,0
91,0
83,1
24,0
6,1
1,0
243,0
25,0
9,1
7,0
184,0
16,0
5,0
108,1
473,0
669,0
84,0
403,0
7,0
16,0
124,0
348,0
529,0
2,1
2,0
443,0
2,0
185,0
225,0
671,0
5,0
15,0
18,0
18,0
28,0
20,0
266,0
41,0
6,1
4,0
70,0
7,1
334,0
4,0
158,0
32,0
77,0
16,0
343,1
446,0
5,1
750,0
55,0
37,0
6,0
15,0
29,0
4,1
26,0
56,0
436,0
16,0
53,0
1619,0
37,0
35,0
16,0
8,0
1,0
5,0
2,1
14,0
162,0
12,0
5,0
554,0
2,0
744,0
6,0
187,0
80,0
6,1
4,0
72,0
18,0
51,0
6,1
383,0
58,1
16,0
2,1
2,1
379,0
2,1
19,1
85,0
12,0
39,0
436,0
13,0
488,0
8,0
777,0
2,1
83,0
4,0
20,0
350,0
770,0
72,0
23,0
107,0
1004,0
13,1
81,0
120,0
6,1
427,0
57,0
6,1
4,0
2,1
41,0
9,1
6,0
612,0
25,0
10,0
375,0
11,1
310,0
6,0
41,0
15,0
2,1
37,0
4,0
113,0
240,0
131,0
4,1
7,0
106,0
72,0
4,0
4,0
72,0
481,0
5,0
29,0
6,1
16,0
48,0
6,1
3,1
6,1
4,0
85,0
148,0
6,1
10,0
7,0
11,0
137,0
172,0
8,0
12,0
28,0
116,0
5,1
7,1
3,1
5,0
27,0
265,0
2,1
315,0
229,0
201,0
434,0
291,1
61,0
54,0
104,0
138,0
4,0
14,1
409,0
241,0
14,0
10,0
564,0
6,1
380,0
131,0
2,1
2,1
32,0
118,1
8,0
22,0
82,1
98,0
103,1
91,0
6,1
165,0
2,1
45,0
41,0
299,0
104,0
5,1
6,0
1,0
10,1
26,0
397,0
27,0
73,0
27,0
41,1
7,0
104,0
5,1
56,1
10,0
6,0
105,0
3,0
18,0
203,0
34,0
14,0
10,1
6,1
17,0
19,0
40,0
26,0
20,0
31,1
17,0
222,0
35,1
201,0
6,1
491,0
599,0
184,0
90,0
3,1
174,0
6,1
6,0
28,0
118,0
6,1
111,0
7,0
34,0
5,0
77,0
36,0
4,0
18,0
121,0
34,0
1120,0
6,1
218,0
3,1
4,0
14,1
243,0
299,0
2,1
344,0
254,0
1,0
158,0
115,0
2,1
128,0
6,1
163,0
358,0
23,0
4,0
3,0
2,0
1,1
33,0
139,0
5,0
15,0
328,0
124,0
49,0
273,0
4,0
65,0
8,0
38,0
32,0
230,0
547,0
32,0
111,0
134,0
17,0
5,0
116,1
5,0
316,0
86,0
6,0
72,0
4,0
2,1
121,0
3,1
8,0
25,0
80,0
15,1
1,1
682,0
3,1
253,0
10,0
208,0
62,0
35,0
15,0
8,0
4,0
42,0
57,0
5,0
37,1
251,0
53,0
5,0
273,0
538,0
351,0
34,0
44,0
822,0
421,0
241,0
121,0
38,0
6,0
39,0
363,0
6,0
89,0
5,0
268,1
72,0
4,0
969,0
830,0
15,0
4,0
125,0
11,0
6,1
28,0
40,0
39,1
2,1
835,0
59,0
18,1
178,0
2,0
13,0
105,0
21,0
4,0
246,0
172,0
24,0
25,0
6,0
1341,0
187,0
277,0
69,0
53,0
16,0
41,0
5,1
239,0
140,0
314,0
94,0
60,0
60,0
18,0
2,1
119,0
12,0
13,1
82,0
246,0
254,0
82,0
39,0
54,0
52,1
22,0
6,1
26,0
570,0
3,1
4,0
47,1
18,0
567,0
209,0
35,0
216,0
14,0
729,0
2,1
6,1
147,0
30,1
6,0
8,0
109,1
2,1
370,0
802,0
67,0
12,0
44,0
4,0
209,0
688,0
233,0
191,0
324,0
165,0
139,0
2,1
4,0
2,0
6,1
23,0
6,1
5,0
170,0
123,0
4,0
72,0
6,1
138,0
41,0
87,0
6,1
2,1
501,0
2,0
3,0
2,1
412,0
8,0
89,0
148,0
416,0
5,0
13,0
66,0
2,0
2,1
579,0
18,0
6,1
5,0
15,0
15,0
10,0
117,0
26,0
4,1
94,0
8,0
52,0
6,0
40,0
7,0
13,0
77,0
337,1
19,0
134,0
2,1
161,0
235,0
11,0
21,0
6,0
35,0
106,0
6,1
36,0
277,0
5,0
10,0
67,0
6,0
15,0
5,1
6,0
7,0
69,0
1,1
515,0
26,0
12,0
190,0
4,1
130,0
189,0
373,0
42,0
590,0
22,0
211,0
537,0
117,0
46,1
225,0
80,0
35,0
8,0
76,0
1191,0
7,0
21,0
2,0
273,0
136,0
126,0
123,0
11,0
410,0
733,0
53,0
124,0
14,0
433,0
92,0
57,0
36,0
7,1
66,0
33,0
35,0
8,1
4,0
7,1
4,0
327,0
54,0
4,0
1137,0
36,0
130,0
79,0
7,0
256,0
421,0
577,0
276,0
2,0
6,1
39,0
13,0
163,0
186,0
4,0
2,0
2,1
5,0
138,0
137,0
210,0
6,1
64,0
4,1
44,0
10,0
701,0
100,0
7,0
61,0
8,0
562,0
62,0
76,0
16,1
5,0
2,1
4,0
4,1
125,0
265,0
84,0
1,1
32,0
7,0
130,0
82,0
22,0
123,0
139,0
488,0
259,0
14,0
450,0
160,0
715,0
345,0
11,0
37,0
69,0
5,1
6,0
20,0
838,0
58,0
552,0
13,1
4,0
31,0
15,0
3,0
17,0
640,0
6,1
654,0
21,0
22,0
156,1
52,0
398,0
655,0
315,0
3,1
16,0
41,0
173,0
75,0
213,1
226,0
49,0
252,0
176,0
94,0
106,0
70,0
2,0
61,0
3,0
10,0
155,0
50,0
52,0
419,0
6,1
16,0
2,1
512,0
2,1
2,0
13,0
29,0
170,1
78,0
22,0
63,1
57,0
425,0
62,0
170,1
1,0
3,1
138,0
2,0
2,1
2,1
6,1
9,0
5,0
2,1
60,0
152,0
15,0
16,0
6,1
373,0
28,0
967,0
394,1
2,1
21,0
12,0
425,0
270,0
98,0
10,0
178,0
4,0
78,0
62,0
305,0
2,1
224,0
795,0
10,0
10,0
5,0
107,0
398,0
37,0
7,0
11,1
166,0
113,0
1,1
100,0
508,0
633,0
72,0
139,1
104,0
35,0
118,0
17,0
10,0
7,0
10,0
20,0
48,0
35,0
298,0
7,0
6,0
14,0
275,0
216,0
66,0
2,1
2,0
235,0
23,0
27,0
4,1
7,0
231,0
107,1
113,0
27,0
34,0
100,1
46,0
53,0
147,0
8,0
266,0
6,1
6,0
676,0
6,1
78,0
6,0
47,0
6,1
1,0
200,0
4,0
382,0
88,0
6,0
25,0
460,1
67,0
6,1
417,0
11,0
1296,0
150,0
247,0
5,0
232,0
4,0
14,0
1,1
162,0
9,0
1,0
549,0
23,0
5,0
309,0
31,0
136,0
14,0
75,0
8,0
366,0
2,1
43,0
52,0
1,1
4,0
109,1
94,1
34,0
4,0
7,0
3,1
13,0
232,0
2,1
6,1
235,0
5,0
2,1
4,0
621,0
7,0
6,0
1466,0
51,0
7,1
652,0
3,1
98,0
49,1
15,0
1,1
61,0
319,0
74,0
12,0
9,0
1,1
3,0
55,0
4,0
218,0
503,0
348,0
1,0
43,0
113,0
13,1
6,1
20,0
87,0
176,0
11,1
547,0
6,1
7,0
9,0
37,0
13,0
95,0
9,0
36,0
627,0
276,0
36,0
10,0
216,0
239,0
143,0
1,0
42,0
7,0
292,0
8,0
719,0
424,0
70,0
136,0
13,0
455,0
1,0
4,1
6,1
103,0
57,0
119,0
549,0
10,1
20,0
98,0
32,0
7,0
2,1
44,0
2,1
18,0
10,0
427,0
6,0
28,0
1294,0
101,1
102,0
363,0
7,0
127,0
33,0
7,1
105,0
41,0
304,0
6,1
227,0
246,0
8,0
57,0
304,0
87,0
8,0
6,1
274,0
147,0
74,0
44,0
2,1
8,0
11,0
6,0
36,0
86,0
4,0
27,0
17,0
10,0
406,0
19,0
169,1
18,0
16,1
1,0
43,0
6,1
4,0
8,0
5,0
8,1
32,0
292,0
2,1
576,0
4,1
65,0
21,0
102,0
182,0
8,0
107,0
172,0
10,1
27,0
6,1
211,0
16,0
3,1
5,0
45,0
6,1
3,1
104,0
2,1
6,1
77,0
5,0
6,1
1433,0
342,0
19,1
3,0
2,1
2,0
13,0
4,0
32,0
531,0
295,0
5,0
527,0
45,0
718,0
384,0
15,0
88,0
82,0
7,1
18,0
249,0
13,0
4,0
6,0
339,0
6,1
125,0
87,1
2,0
20,0
34,0
6,1
366,0
45,0
59,0
14,0
14,0
5,0
143,0
2,1
6,0
8,1
41,0
5,1
5,0
2,1
8,0
451,0
619,0
21,1
10,0
5,0
235,0
2,0
9,0
22,1
43,0
101,0
4,0
192,0
498,0
336,0
172,0
16,0
4,1
39,0
42,0
11,0
8,0
39,0
6,1
187,0
124,0
80,0
10,0
10,0
20,0
486,0
2,1
4,0
6,1
5,0
10,1
139,0
69,0
13,1
6,1
18,0
221,0
57,0
86,0
518,0
16,0
453,0
4,0
8,0
192,0
77,0
120,0
30,0
48,0
531,0
13,1
27,0
3,0
35,0
4,0
8,0
495,0
42,0
2,1
1043,1
8,0
83,0
2,1
225,0
3,1
2,1
9,0
18,0
223,0
183,0
25,0
330,0
449,0
652,0
10,0
531,0
82,0
309,0
131,0
8,0
157,0
89,0
7,0
41,0
74,0
122,0
1,0
265,0
16,0
6,1
7,0
172,0
11,0
6,1
10,0
382,0
54,0
494,0
222,0
11,1
25,0
309,0
157,0
76,0
194,0
446,0
2,1
64,0
1,1
18,0
494,0
16,0
665,0
18,0
16,0
503,0
144,0
202,1
9,0
219,0
390,0
82,0
2,1
597,0
278,0
579,0
3,0
121,0
296,0
4,0
111,0
20,0
6,1
201,0
746,0
7,0
11,0
10,0
87,1
38,0
259,0
6,1
6,0
231,0
410,0
197,0
102,0
249,0
57,0
34,1
231,0
38,0
1541,0
225,0
4,1
141,0
492,0
138,0
165,0
4,0
310,0
109,0
98,0
122,0
2,0
227,0
32,0
90,0
147,0
284,0
10,0
12,0
124,0
17,0
415,0
31,0
23,0
98,0
16,0
219,0
156,0
6,1
79,0
2,1
2,0
417,0
26,0
28,0
309,0
350,0
6,0
2,1
81,0
891,0
8,1
112,0
391,0
81,1
15,1
639,0
915,0
3,0
46,0
231,0
18,0
5,0
2,1
54,0
195,0
16,0
7,0
6,0
182,0
7,0
16,0
2,1
6,0
17,0
135,0
1,0
18,0
11,0
29,0
92,0
119,0
147,1
542,0
519,0
78,0
490,0
2,1
32,0
214,0
63,0
163,0
8,0
281,0
662,0
413,0
6,1
88,0
18,0
6,0
28,0
31,0
15,0
170,0
7,0
203,0
19,0
22,0
2,0
2,1
41,0
16,0
1222,0
28,0
220,0
8,1
410,0
8,0
263,0
76,0
1185,0
31,0
142,0
2,1
5,0
100,0
25,0
397,0
22,0
4,0
25,0
386,0
72,0
4,1
221,0
70,0
37,0
840,0
55,1
549,0
20,0
6,0
13,0
24,0
6,0
2,0
7,0
2,1
187,0
56,0
610,0
6,1
39,0
1213,0
8,0
77,0
372,0
17,0
4,0
2,1
12,0
485,0
14,0
83,0
275,0
560,0
14,0
150,0
27,0
20,0
23,0
736,0
4,0
241,0
360,0
2,1
513,0
12,0
9,0
122,0
1,1
2,1
454,0
109,0
513,0
18,0
4,1
69,0
4,0
10,0
49,0
105,0
2,1
38,0
185,1
58,0
33,0
2,1
76,0
1151,0
12,1
367,0
53,0
46,0
54,0
73,1
2,0
4,1
76,1
6,0
23,0
1,0
182,0
5,0
379,0
148,0
305,1
6,1
7,0
10,1
148,0
2,1
6,1
322,0
97,0
260,0
39,1
62,1
138,0
21,0
183,0
135,0
2,1
179,1
1,1
9,1
8,0
15,0
2,1
6,0
634,0
44,0
376,0
4,1
589,0
58,0
186,0
27,0
3,0
4,0
434,0
466,0
6,0
849,0
11,0
419,0
95,1
1,1
5,0
693,0
24,0
514,0
6,0
246,0
12,0
162,0
8,1
259,0
26,0
186,0
2,1
16,1
5,0
1,1
218,0
38,1
2,0
14,0
54,0
12,0
4,0
194,0
165,0
8,0
2,1
22,0
8,0
32,0
6,0
11,0
374,0
589,0
2,1
1572,0
8,0
143,0
38,0
5,0
2,1
8,0
12,0
32,0
8,1
195,0
9,0
31,0
801,0
203,0
30,0
326,0
8,0
26,1
2,1
11,0
218,0
6,1
2,1
1,0
7,0
69,0
16,0
12,0
19,0
60,0
69,0
31,0
151,0
224,0
59,0
9,0
10,1
22,1
15,0
4,0
719,0
32,0
15,0
10,0
88,0
647,0
19,0
562,0
127,0
582,0
5,0
18,0
159,0
7,0
6,1
14,0
629,0
3,0
2,0
1,0
12,0
5,0
43,0
74,0
58,0
4,0
23,0
17,0
159,0
35,0
259,0
3,0
6,1
14,1
12,0
574,1
943,0
293,0
92,0
8,0
684,0
272,0
239,0
6,1
666,0
2,1
6,1
6,1
399,0
178,0
544,0
31,0
2,1
13,0
8,1
229,0
4,0
8,0
2,1
4,0
2,1
18,0
428,0
22,0
178,0
11,0
11,0
2,0
1,0
5,0
19,0
56,0
270,1
3,0
42,0
24,0
13,0
18,0
546,0
97,0
317,0
166,0
22,0
276,0
18,0
5,1
11,0
187,0
25,1
17,0
24,0
10,1
75,0
582,0
5,0
113,0
6,1
67,0
172,0
7,0
16,0
527,0
303,0
158,0
286,0
2,1
42,0
21,0
2,0
158,0
211,0
5,1
10,0
159,0
112,0
16,0
96,0
8,1
579,0
50,0
6,0
11,0
109,0
751,0
6,0
2,1
4,0
56,0
29,0
51,0
151,1
138,0
328,0
10,0
69,0
2,1
505,0
140,0
99,0
677,0
394,0
158,0
18,0
27,0
367,0
6,0
419,0
108,1
88,0
235,0
52,0
4,0
2,1
365,0
4,0
4,0
7,0
13,1
8,0
2,0
90,0
10,0
3,1
824,0
12,0
54,0
177,1
6,1
26,0
8,0
589,0
6,0
23,0
9,0
89,0
41,0
100,0
34,0
42,0
1,0
56,0
174,0
8,0
6,1
2,1
10,0
281,0
12,0
876,0
111,0
4,1
5,1
174,0
266,0
10,0
20,0
10,0
5,0
65,0
5,0
304,0
1,1
203,0
7,1
6,0
2,1
1491,0
6,1
6,1
4,0
149,0
244,0
734,0
122,0
648,0
5,0
172,1
34,0
258,0
12,0
1007,0
92,0
137,0
204,0
2,1
8,0
13,0
2,0
3,1
561,0
9,0
222,0
69,0
13,0
4,1
38,0
12,1
272,0
4,0
1,0
217,0
24,0
13,0
202,0
33,0
6,1
32,0
12,0
2,1
422,0
19,0
176,0
496,0
24,0
5,0
466,0
118,0
131,0
185,0
154,0
851,0
36,0
61,1
6,1
58,0
2,1
7,0
34,0
5,0
365,0
641,0
526,0
17,0
2,0
256,0
14,0
130,0
33,0
16,0
53,0
6,1
14,0
2,1
87,0
2,1
16,0
9,0
339,0
123,0
342,0
12,0
6,0
87,0
37,0
24,0
289,0
5,0
253,0
349,0
634,0
3,1
8,0
83,0
2,0
91,0
118,0
6,1
215,0
4,0
47,0
2,1
42,0
6,1
62,0
27,0
4,0
16,0
7,1
85,0
367,1
8,0
860,0
231,0
5,0
23,0
1129,0
56,0
1,1
17,0
118,0
530,0
236,0
58,0
4,0
239,0
303,0
4,0
257,0
5,1
278,0
5,0
183,0
155,0
6,0
159,0
263,0
1,0
21,0
15,0
2,1
12,0
17,0
5,0
2,1
6,1
358,0
32,0
5,0
1,1
22,0
18,0
416,0
78,0
35,0
70,0
8,0
26,1
16,0
6,1
67,0
762,0
8,0
104,0
269,1
31,0
195,0
6,1
1036,0
8,0
115,0
202,0
8,1
6,0
792,0
20,0
6,0
2,1
471,0
58,0
249,0
87,0
6,1
71,0
16,0
629,0
185,0
187,1
58,0
27,0
30,0
154,0
408,0
11,0
235,0
360,0
8,1
8,0
6,1
5,1
137,0
6,0
32,0
98,0
738,0
355,0
38,0
6,0
6,1
8,1
377,0
12,0
385,0
426,0
126,0
91,1
38,0
12,1
139,0
308,0
14,0
34,0
37,0
8,0
2,0
33,1
20,0
3,0
109,0
421,0
546,0
60,0
19,0
172,0
104,0
24,1
767,0
323,0
347,0
8,0
269,0
29,0
275,0
65,0
233,0
228,0
47,0
22,0
511,1
142,0
3,0
496,0
280,0
6,1
26,0
120,0
43,0
2,0
237,0
8,0
31,0
302,0
17,0
19,1
6,0
304,0
129,0
7,0
30,0
1,0
11,0
28,0
195,0
17,1
138,0
1,1
35,0
9,0
2,1
1,0
12,0
12,1
238,0
776,0
6,0
20,0
35,0
2,1
12,0
14,0
66,0
6,1
1,0
7,0
143,0
132,0
6,1
31,0
436,0
2,1
5,0
9,0
18,0
391,0
78,0
13,1
82,0
1,0
13,0
5,1
138,0
77,0
1049,0
12,0
12,0
39,0
100,0
60,0
838,1
17,0
191,0
71,0
8,0
3,0
8,0
30,0
17,0
65,0
604,0
6,1
3,0
6,1
43,0
4,0
14,0
41,0
30,0
497,0
6,1
90,0
22,0
12,0
27,0
168,0
12,1
909,0
2,0
10,0
457,0
371,0
6,1
23,0
3,1
63,0
201,0
12,0
987,0
148,0
323,0
126,0
16,0
39,0
36,0
155,0
115,0
8,0
3,0
20,0
10,0
12,0
21,0
641,0
6,0
25,1
9,0
32,0
43,0
267,0
288,1
14,0
249,0
222,1
117,0
60,0
18,0
12,0
5,0
27,0
142,0
60,1
289,0
12,0
383,0
8,0
24,1
190,0
34,0
275,0
6,1
2,1
2,1
200,0
12,0
16,0
112,0
280,0
128,0
294,0
896,0
4,1
5,0
4,0
2,1
2,1
6,0
184,0
130,0
119,0
143,0
8,1
111,0
6,0
89,0
35,0
122,0
12,0
4,0
20,0
21,0
18,0
334,0
454,0
7,1
12,0
57,0
280,0
33,0
280,0
19,0
3,0
3,0
2,1
47,0
348,0
6,0
41,0
21,0
7,0
644,0
41,0
5,0
849,0
5,0
7,0
191,0
6,1
16,0
12,0
436,0
18,0
174,0
20,0
1,1
1312,0
523,0
580,0
166,0
36,0
82,0
198,0
2,1
21,0
18,0
258,0
41,0
312,0
206,0
467,0
423,0
368,0
85,0
8,0
114,0
48,0
144,0
121,0
35,0
304,0
1,1
6,1
42,0
18,1
7,1
122,0
6,1
525,0
438,0
11,1
200,0
13,0
12,0
8,0
4,0
2,1
982,0
750,0
10,0
922,0
1,1
79,0
120,0
6,0
139,0
7,0
17,0
244,0
6,1
8,1
172,0
161,0
12,0
78,1
148,1
2,1
5,1
48,0
4,0
113,0
9,0
2,1
152,0
355,0
6,1
6,1
6,0
159,0
2,1
17,0
130,0
132,0
7,0
6,1
10,0
22,0
153,0
68,0
3,0
157,0
7,1
938,0
190,0
2,1
51,0
17,0
86,0
6,1
9,0
5,0
15,0
569,0
129,0
7,1
443,0
27,0
9,0
3,1
407,0
58,0
1,1
9,0
24,0
73,0
790,1
31,0
362,0
8,0
45,0
13,0
4,0
28,0
2,1
57,0
5,0
5,0
5,0
639,0
21,0
3,0
888,0
383,0
7,0
22,0
6,0
6,1
419,0
11,0
21,0
156,1
15,0
574,0
14,0
6,0
5,0
12,1
26,0
144,0
743,0
4,0
370,0
4,0
9,0
701,0
579,0
1,1
128,0
2,0
33,0
2,1
631,0
149,0
149,0
8,0
46,0
120,0
1178,0
4,0
5,0
67,0
170,0
3,0
20,0
341,0
30,0
247,0
4,0
2,1
283,0
40,0
3,1
11,0
85,0
4,0
2,1
19,0
1,0
11,0
6,1
9,0
2,1
407,0
115,0
70,0
994,0
1,1
1,1
447,0
1,0
86,0
349,0
187,0
242,0
19,1
5,0
8,0
44,0
489,0
30,0
28,1
8,0
210,0
13,0
270,0
6,0
40,0
59,0
2,1
6,0
244,0
998,0
22,0
4,1
2,1
19,0
226,0
125,0
6,1
10,0
762,0
45,0
531,0
10,0
37,0
272,0
45,0
14,0
23,0
2,1
2,1
6,0
24,1
9,0
38,0
17,0
9,0
35,0
120,0
270,0
17,1
5,0
8,0
28,0
2,1
5,0
4,0
2,1
21,0
3,1
81,0
2,0
3,0
7,0
139,0
77,1
7,0
149,0
357,0
2,0
52,0
17,0
828,0
4,0
176,0
2,1
676,0
4,0
91,0
68,1
3,0
1,1
63,0
218,0
66,0
6,1
186,0
66,0
265,0
78,0
105,0
15,0
8,0
5,0
347,0
3,0
163,0
2,1
252,0
141,0
8,0
8,0
2,1
28,0
760,0
28,0
10,0
315,0
17,1
71,0
6,1
12,1
29,0
7,0
13,0
142,0
28,0
40,0
106,0
17,0
121,0
40,0
349,0
7,0
4,0
255,0
3,1
278,0
263,0
202,0
122,0
322,0
55,0
392,0
193,0
868,0
5,0
18,1
15,0
36,0
7,1
34,0
11,0
20,0
8,0
228,0
2,1
6,0
4,0
13,1
18,0
16,0
226,0
228,0
348,0
6,1
556,0
76,0
67,0
66,0
5,0
69,0
3,1
149,0
298,0
50,0
169,0
213,0
13,1
431,0
17,1
8,1
70,0
8,0
25,0
150,0
2,1
2,1
3,1
13,0
17,0
233,0
7,0
262,0
9,0
216,0
82,0
1386,0
285,0
847,0
183,0
5,0
12,0
110,0
6,1
16,0
36,0
633,0
25,0
4,0
142,0
2,1
4,0
11,0
1,0
312,0
318,0
42,0
39,0
6,1
2,1
3,1
379,0
176,0
46,0
9,0
8,0
451,0
208,0
2,1
134,0
7,0
21,0
520,0
20,0
18,0
27,0
93,0
6,0
103,1
8,0
5,0
590,0
10,1
38,0
167,0
5,0
32,0
65,0
567,0
2,0
4,1
4,0
5,0
122,0
6,1
11,0
387,0
94,0
36,0
732,0
7,0
14,0
179,0
29,0
21,0
69,0
97,0
23,0
10,1
42,0
183,0
18,0
4,0
13,0
11,0
3,0
73,0
24,0
49,0
21,0
3,0
44,0
2,1
6,0
1,0
60,1
3,0
20,0
2,1
309,0
288,0
7,0
368,0
341,0
2,1
2,1
2,1
33,0
2,1
17,0
48,0
69,0
6,1
296,0
178,0
10,0
279,0
472,0
40,0
611,0
286,0
13,0
2,1
108,0
2,1
2,1
2,1
5,0
110,0
8,0
138,0
35,0
691,0
74,0
269,0
7,0
9,0
16,0
41,0
8,0
1,1
8,0
1,1
6,1
2,1
6,0
17,1
15,0
297,0
5,1
426,0
518,0
232,0
61,0
4,0
600,0
20,0
442,0
82,0
60,0
199,0
39,0
8,0
2,1
1,0
6,0
342,0
6,1
4,0
231,0
6,0
443,0
33,0
2,1
8,0
2,0
191,0
11,0
37,0
30,0
529,0
17,0
6,0
106,0
176,0
6,1
6,0
30,0
671,0
244,0
194,0
17,0
6,1
14,1
111,0
6,0
527,0
308,0
8,0
59,0
4,0
860,0
114,0
750,0
356,0
8,0
50,0
482,0
165,0
413,0
61,0
4,0
271,0
14,1
15,1
157,0
613,0
14,1
15,1
6,1
29,0
6,1
24,0
22,0
2,1
556,0
5,1
36,0
49,0
295,0
67,0
12,0
8,0
16,0
2,1
69,0
250,0
290,0
14,0
8,1
99,0
36,0
6,0
14,1
2,1
2,0
5,0
124,0
7,0
140,0
5,0
2,1
111,0
4,0
187,0
7,1
304,0
6,1
77,0
3,1
283,0
5,0
26,0
351,0
126,0
60,0
187,0
30,0
226,0
63,0
6,0
2,1
1,1
2,0
5,0
193,0
22,1
2,0
414,0
49,0
18,0
56,0
10,0
6,0
11,1
51,0
8,0
96,0
4,0
2,1
434,0
600,0
5,1
8,0
11,1
50,0
51,0
459,0
7,1
3,1
246,0
69,0
206,0
16,0
22,0
34,0
38,0
652,0
6,0
6,1
42,0
6,1
56,0
9,0
780,1
219,0
14,0
2,0
562,0
17,0
70,0
4,0
5,0
13,1
377,0
32,0
6,1
22,0
162,0
2,1
12,0
9,0
10,1
6,0
306,0
339,0
108,0
7,0
5,0
4,0
6,0
5,0
58,0
7,0
2,0
21,0
64,0
36,1
5,0
9,1
200,0
36,0
6,0
94,0
2,1
112,0
58,0
29,0
5,0
5,0
6,0
9,0
160,0
165,0
1023,0
178,0
195,0
12,0
610,0
6,0
9,0
5,0
263,0
2,1
827,0
563,0
38,0
3,0
20,0
17,0
7,1
6,1
33,0
232,0
118,0
115,1
18,1
6,0
6,1
10,0
232,0
125,0
32,0
217,0
140,0
46,0
62,1
105,0
404,0
39,0
5,0
2,1
7,0
521,0
5,0
47,1
1061,0
3,0
182,0
29,0
5,1
71,0
25,0
310,0
284,0
8,0
4,0
676,0
6,1
427,0
30,0
135,0
1314,0
16,0
8,0
6,1
6,0
367,0
188,0
33,0
7,0
1,1
4,0
198,0
8,0
8,0
129,0
19,0
32,0
221,0
8,0
2,1
445,0
241,0
216,0
102,1
387,0
96,0
12,0
8,0
150,0
2,1
298,0
12,0
9,0
4,0
969,0
418,0
36,0
555,0
312,0
1249,0
50,0
6,1
478,0
2,1
288,0
6,0
114,0
221,0
7,0
515,0
199,0
26,0
4,1
5,1
5,0
40,0
9,0
15,0
481,0
9,1
686,0
494,0
111,0
39,0
65,0
226,0
15,0
132,0
2,1
8,1
497,1
48,0
1,0
30,0
443,0
92,0
50,0
444,0
58,0
2,0
321,0
234,0
169,0
45,0
9,1
32,0
663,0
162,0
6,1
10,0
123,0
3,0
20,0
2,1
110,0
6,0
13,0
14,1
1,1
138,0
4,0
197,0
8,0
2,1
2,1
1254,0
11,1
4,0
211,0
19,0
146,0
190,0
6,1
142,0
1152,0
48,1
10,0
10,0
26,0
438,0
8,0
141,1
32,0
7,0
8,0
261,0
767,0
4,1
184,0
1129,0
157,0
96,0
51,0
16,0
499,0
6,0
15,0
36,1
7,0
131,0
619,0
10,1
15,0
2,0
207,0
615,0
7,0
640,0
53,0
753,0
206,0
2,1
28,0
579,0
8,0
145,0
163,0
2,0
858,0
121,0
5,0
371,0
231,0
57,0
4,0
5,0
318,0
39,0
303,0
2,1
1,0
161,1
10,0
94,0
1,0
8,0
3,1
5,0
7,0
2,1
146,0
204,0
362,0
6,0
182,0
213,0
3,0
227,0
89,0
6,1
129,0
521,0
138,0
119,0
6,1
407,0
2,0
15,0
6,1
6,0
18,1
3,1
84,0
16,0
6,1
252,0
13,0
212,0
122,0
3,0
2,1
32,1
117,0
1,1
328,0
4,0
122,0
6,0
2,1
14,1
436,0
2,1
25,0
585,0
2,1
1034,0
2,1
1,0
47,0
526,0
6,1
773,0
8,0
109,0
68,0
6,0
6,0
161,0
300,0
6,1
68,0
4,0
6,1
5,0
50,0
6,0
147,0
3,0
44,0
75,0
50,0
6,0
103,0
4,0
794,0
1292,0
14,0
4,0
4,0
351,0
36,0
215,0
80,1
139,0
249,0
23,0
4,0
1,1
58,0
311,0
21,0
14,1
5,0
68,0
59,0
4,0
97,0
462,0
9,0
2,0
604,0
22,0
12,0
956,0
87,0
60,0
252,0
26,0
132,0
755,0
106,0
93,0
529,1
6,0
20,0
9,0
482,0
12,0
9,0
6,1
22,0
10,0
1,1
3,1
6,0
79,0
163,0
36,0
5,0
30,0
12,1
115,1
217,0
518,0
2,0
147,1
2,0
2,1
94,0
14,0
2,1
591,0
52,0
8,0
1,0
10,0
4,1
6,0
7,0
648,0
27,0
315,0
182,0
6,1
58,0
66,0
8,0
8,1
10,0
8,0
137,0
32,0
14,0
14,0
2,1
6,0
78,0
667,0
41,0
14,0
118,1
4,0
7,0
133,0
6,1
65,0
6,1
