C,S
2,0
252,0
6,0
6,1
2,1
11,0
60,0
2,1
13,0
166,0
12,0
69,0
51,0
92,1
2,1
260,0
14,0
74,0
9,1
17,0
6,1
160,0
3,0
8,0
16,0
23,0
34,0
6,0
4,1
2,0
9,0
4,0
26,1
34,0
23,0
390,0
11,0
6,1
4,0
55,0
5,0
4,0
36,0
68,0
10,1
397,0
153,0
26,0
10,0
5,0
68,0
329,0
66,0
6,1
6,0
132,0
142,0
6,1
132,0
161,0
445,0
6,0
167,0
202,0
157,0
3,0
1,0
275,0
60,0
3,0
11,0
4,0
9,0
23,0
242,0
33,0
114,0
20,0
27,0
6,0
64,0
20,0
28,0
6,0
69,0
49,0
23,0
58,0
234,0
82,0
3,0
859,0
6,1
37,0
48,0
142,0
163,0
18,0
3,0
37,0
14,0
589,0
23,0
44,0
5,1
93,0
144,0
4,0
129,0
2,1
12,1
2,1
28,0
375,0
43,0
344,0
6,0
115,0
6,1
6,1
3,0
663,0
8,1
5,0
163,0
32,0
52,0
401,0
89,0
276,0
2,0
18,0
6,1
9,0
56,0
6,1
103,0
74,0
3,1
90,0
6,1
45,0
46,0
11,0
17,0
329,0
30,0
3,0
24,0
30,1
22,1
149,0
77,0
3,0
74,0
14,0
1,1
53,0
136,0
14,0
152,0
171,0
12,0
9,1
2,1
26,1
12,0
2,1
8,0
6,0
6,1
4,0
7,1
9,0
16,0
71,0
11,0
183,0
9,1
7,0
76,0
5,0
2,1
12,0
3,0
12,0
78,0
201,0
4,1
2,1
1,0
104,1
6,0
7,1
5,0
68,0
15,0
6,0
52,0
39,0
6,0
3,0
4,1
9,0
9,0
10,0
3,0
6,1
86,0
828,0
24,0
216,1
130,0
6,0
2,1
9,1
277,0
476,0
484,0
10,1
155,0
9,0
40,0
308,0
4,0
88,0
7,1
2,1
143,0
3,0
3,0
119,0
111,0
509,0
136,0
79,0
67,0
6,0
61,0
6,0
119,0
18,0
1,1
239,0
187,0
42,0
266,0
11,0
6,1
509,0
7,1
3,0
504,0
159,1
19,0
11,0
53,0
120,0
137,0
38,0
4,1
4,0
11,0
4,0
275,0
47,0
1149,0
220,0
17,0
44,0
380,0
162,0
279,0
12,1
6,0
396,0
2,1
99,0
6,1
4,0
14,0
13,0
9,0
7,0
11,0
92,0
1,1
34,0
3,0
5,0
194,0
21,0
200,0
42,0
84,1
41,0
113,0
5,0
43,0
91,0
4,1
966,0
63,0
847,0
38,0
18,0
14,0
111,0
12,0
244,0
13,0
281,0
3,0
21,0
4,0
55,0
6,1
160,0
121,0
119,0
386,0
2,1
36,0
24,0
45,0
6,1
2,1
4,0
128,0
6,0
62,0
14,1
7,0
67,0
146,0
121,0
1,0
522,0
2,0
275,0
19,1
4,1
162,0
41,0
3,0
82,0
113,0
119,0
207,0
240,0
10,0
212,0
28,0
27,0
5,0
6,0
60,0
96,0
14,0
9,0
24,0
167,0
139,0
246,0
26,0
25,0
273,0
100,0
3,0
26,0
6,1
73,0
7,1
11,0
1,1
373,0
93,0
6,1
112,0
49,1
56,0
2,0
1,1
2,1
4,0
119,0
273,0
6,0
77,0
5,0
134,0
17,0
68,0
68,0
16,0
15,0
232,0
2,1
6,0
4,0
6,0
23,0
1,0
112,0
5,0
138,0
4,0
6,1
11,0
7,1
312,0
157,0
24,0
91,0
6,0
191,0
9,0
268,0
102,0
4,0
442,0
548,0
10,0
3,0
2,1
46,0
368,0
8,0
6,1
506,0
30,0
19,0
13,0
2,0
275,0
708,0
122,0
6,1
148,0
735,0
11,0
345,0
476,0
13,0
6,0
20,0
501,0
37,0
70,0
40,0
250,0
6,1
119,0
126,0
11,0
6,1
23,0
40,0
4,0
6,1
453,0
132,0
454,0
35,0
11,0
53,0
2,1
14,0
4,0
35,0
70,0
103,0
19,0
2,0
2,0
60,0
175,0
106,0
48,0
8,0
3,0
93,0
28,0
4,1
162,0
98,0
464,0
7,0
16,0
111,0
5,0
66,0
6,1
2,0
2,1
6,1
14,0
5,0
2,0
841,0
5,1
59,0
2,1
151,0
4,0
82,0
2,1
61,0
3,0
17,0
536,0
6,1
5,0
11,1
16,0
123,1
433,0
8,0
7,0
39,0
6,1
14,0
3,0
36,0
134,0
133,0
419,0
2,0
4,0
18,1
6,0
975,0
121,0
390,0
141,0
14,0
377,0
44,0
2,0
393,0
4,0
138,0
309,0
140,0
226,0
14,0
10,0
162,0
3,0
60,1
6,0
271,0
117,0
443,0
10,0
6,1
202,0
14,0
2,0
51,0
417,0
9,0
4,1
6,0
84,0
4,0
73,0
21,0
7,1
6,1
80,0
2,1
4,1
2,1
14,0
67,0
217,0
87,0
54,0
20,0
78,0
2,0
10,1
211,0
2,1
2,1
201,0
256,0
7,0
18,0
41,0
81,0
169,0
50,0
6,1
9,0
50,1
68,0
41,0
4,0
3,0
3,0
266,0
28,0
110,0
6,1
21,0
2,1
30,0
427,0
3,1
298,0
23,1
6,0
7,0
145,0
55,0
254,0
6,1
70,0
80,0
66,0
75,0
497,0
55,0
356,0
289,0
51,0
16,0
13,0
2,1
48,0
47,0
8,0
3,1
1,1
123,0
168,0
107,0
5,0
83,0
112,1
24,0
3,0
7,0
886,0
190,0
9,0
15,0
144,0
268,0
6,0
6,0
1,0
111,0
3,1
6,1
6,0
96,0
2,1
5,0
2,1
19,0
406,0
34,0
66,1
178,0
5,0
2,1
54,0
2,1
120,0
4,0
231,0
12,0
4,0
6,1
2,1
1,0
12,0
236,0
73,0
1,0
69,0
39,1
114,0
102,0
1,1
37,0
302,0
1,1
4,0
6,1
91,0
14,0
309,1
8,1
206,0
188,0
6,1
6,1
10,0
313,0
56,0
20,0
14,0
249,0
20,0
2,0
239,0
26,0
80,0
2,1
520,0
209,0
10,1
208,0
17,0
186,0
13,0
3,0
98,0
16,0
39,0
5,0
13,0
3,1
6,0
186,0
109,0
458,0
16,0
3,1
245,0
47,0
191,0
87,0
100,0
29,1
213,0
30,0
204,0
133,0
1378,0
171,0
113,0
102,0
10,0
11,0
348,0
6,1
17,0
1587,0
167,0
106,1
5,0
12,0
67,0
2,0
222,0
9,0
111,0
59,0
461,0
186,0
2,0
16,0
3,0
2,1
14,0
393,0
2,0
18,0
29,0
31,0
146,0
4,0
34,0
2,1
142,0
310,0
73,0
8,0
18,0
51,0
32,0
23,0
362,0
33,0
4,0
8,0
14,0
25,0
258,0
59,0
6,0
319,0
251,0
3,0
78,0
51,0
2,0
489,0
28,0
176,0
108,0
186,0
39,0
289,0
83,0
440,0
3,0
37,0
296,0
13,0
3,1
6,0
40,0
301,0
270,0
159,0
2,1
93,0
15,0
46,0
3,0
25,0
165,0
108,0
63,0
3,1
11,1
189,0
36,0
109,0
6,1
6,1
3,0
94,0
96,0
194,0
2,1
243,0
7,1
6,0
55,1
3,0
19,0
7,0
48,0
9,0
10,0
9,0
23,0
7,0
50,0
209,0
33,0
6,0
6,0
119,0
141,0
50,0
55,0
10,1
530,0
10,0
107,0
208,0
82,0
71,1
29,0
231,0
10,0
658,0
5,0
405,0
737,0
134,0
111,0
68,0
17,0
99,0
45,0
10,0
6,1
139,0
8,0
377,1
116,0
31,0
42,0
3,1
10,0
305,0
16,0
6,1
223,1
127,0
7,0
13,0
5,0
211,0
97,0
12,0
68,0
8,0
8,0
6,1
50,0
534,0
145,0
277,0
6,1
5,0
5,1
46,0
154,0
6,0
129,0
10,0
126,0
4,0
407,0
75,0
13,0
32,0
65,0
16,0
369,0
334,0
26,0
6,1
6,1
26,0
34,1
257,0
4,0
42,0
345,0
91,0
6,0
56,0
184,0
2,1
9,0
8,0
75,0
17,1
3,0
1,0
20,0
4,0
13,0
3,0
228,0
118,0
6,0
94,0
45,0
10,0
615,0
10,0
6,1
6,0
39,0
227,0
11,0
14,0
221,0
51,0
88,0
24,0
3,1
208,0
2,1
96,1
8,0
140,0
2,1
1,1
16,0
4,0
15,0
211,0
108,0
506,0
2,0
699,0
150,1
16,0
437,0
178,0
8,1
441,0
12,0
159,0
27,0
31,0
15,0
2,1
102,1
200,0
4,0
184,0
279,0
97,0
13,0
208,0
29,1
4,0
1,1
3,1
151,0
8,0
4,0
10,1
3,0
2,1
7,0
271,0
1,1
6,1
4,1
5,0
273,0
6,1
2,0
3,0
65,0
16,0
66,0
67,0
12,0
159,0
14,0
353,0
58,0
44,1
20,0
19,0
903,0
287,0
34,0
81,0
38,0
2,0
600,0
84,0
41,0
58,0
40,0
317,0
23,0
98,0
234,0
30,0
14,0
43,0
67,0
4,1
40,0
216,0
145,0
6,0
16,0
12,1
23,0
220,0
6,0
26,1
2,0
388,0
6,1
6,1
113,0
2,1
33,0
5,0
449,0
92,0
89,0
7,0
78,0
48,0
6,1
107,0
6,0
433,0
177,0
223,0
2,1
31,0
3,1
115,0
87,0
3,0
402,0
24,0
1,0
11,0
132,0
86,0
2,0
505,0
212,0
30,1
83,0
1,0
1,0
152,0
2,1
7,0
26,0
2,1
11,0
77,0
2,1
3,0
14,0
2,1
210,0
107,0
231,0
12,0
601,0
205,0
259,0
300,0
33,0
5,0
253,0
26,0
180,0
4,0
3,0
304,0
3,0
39,0
44,0
175,0
11,0
4,0
88,0
27,1
1,0
43,0
6,1
244,0
24,0
282,0
360,0
1,1
32,0
59,0
3,0
62,0
324,0
6,0
2,0
22,0
7,0
244,0
10,0
21,0
256,0
269,0
186,0
13,0
1,1
37,0
132,0
19,0
16,0
3,1
470,0
4,0
155,0
9,0
43,0
1,1
67,0
64,0
13,1
3,1
8,1
120,0
483,0
6,0
6,0
9,1
6,1
273,0
6,1
6,0
12,0
9,0
33,0
52,0
129,0
70,0
6,0
8,0
14,1
14,0
37,0
1,1
8,1
38,0
257,0
27,0
5,1
11,0
41,0
41,0
12,0
4,0
3,0
412,0
17,0
10,0
2,1
2,1
114,0
303,0
11,0
8,0
53,0
331,0
6,1
89,0
27,1
90,0
407,0
32,0
5,0
6,1
6,0
66,0
4,0
6,1
65,0
39,0
642,0
555,0
16,0
502,0
16,0
11,0
13,0
5,1
212,0
613,0
6,1
3,1
63,0
157,0
186,0
175,0
8,0
31,0
50,0
30,0
56,0
161,0
41,0
154,0
148,0
5,0
3,0
6,0
2,0
13,0
164,0
1212,0
5,0
287,0
18,0
29,0
44,0
328,0
426,0
22,0
34,1
25,0
72,0
27,0
29,0
5,0
274,0
1,1
116,0
200,0
2,0
11,0
9,0
2,1
358,0
4,0
18,0
33,0
40,0
6,1
6,1
235,0
20,0
15,0
40,0
381,0
189,0
4,0
40,1
153,0
2,0
11,0
252,0
36,0
34,0
6,0
4,1
7,1
3,0
9,0
235,0
5,0
24,0
90,0
6,1
2,0
2,1
6,0
54,0
390,0
68,0
10,0
3,1
5,0
5,0
8,0
8,0
78,0
327,0
1,1
34,0
238,0
692,0
135,0
6,0
81,0
493,0
56,0
6,1
6,1
21,0
9,1
5,0
6,0
37,0
109,0
10,0
19,1
3,0
69,0
32,0
2,1
15,0
5,1
34,0
250,0
6,1
6,0
4,1
275,0
181,0
181,0
140,0
21,0
2,1
560,0
245,0
116,0
31,0
14,0
496,0
344,0
23,0
6,1
14,0
57,0
165,0
350,0
451,0
14,1
85,0
84,0
256,0
3,0
2,1
140,0
313,0
9,0
25,0
3,0
3,0
4,0
341,0
23,0
29,0
1411,0
226,0
264,0
20,0
4,0
62,0
6,1
7,0
135,0
3,0
343,0
20,0
5,0
860,0
2,0
11,0
40,0
278,0
305,0
419,1
12,0
175,0
46,0
138,1
414,0
54,0
6,0
628,0
121,0
12,0
228,0
69,0
296,0
65,0
127,0
6,1
46,0
67,0
13,0
3,0
6,1
4,1
13,1
13,0
5,0
3,0
2,0
364,0
142,0
1,0
6,0
346,0
9,1
11,0
8,0
52,0
10,1
54,0
53,0
136,0
30,0
4,1
216,0
6,0
17,0
134,0
2,0
630,0
6,1
98,0
4,0
10,0
9,0
107,0
43,0
394,0
184,1
3,0
3,0
3,0
61,0
6,0
41,0
25,0
1,1
433,0
204,0
168,0
3,0
179,0
339,0
11,0
318,0
4,1
72,1
2,1
87,0
250,0
5,0
8,0
299,0
9,1
413,0
91,0
2,1
2,1
6,0
177,0
284,0
33,0
12,0
311,0
526,0
65,0
170,0
536,0
208,0
34,0
57,0
5,0
2,1
265,0
284,0
2,1
4,0
6,1
14,0
18,0
1,0
5,0
6,1
264,0
1,1
9,0
6,0
41,0
6,1
463,0
82,0
152,0
3,1
9,0
91,0
3,0
9,1
5,1
17,0
102,0
6,1
806,0
286,0
401,0
128,0
67,1
18,0
60,0
415,0
845,0
2,0
210,0
8,0
106,0
16,0
3,0
4,1
3,0
78,0
4,0
3,0
25,0
16,0
9,0
7,0
2,0
6,0
4,0
6,0
63,0
228,0
66,0
15,0
2,1
4,1
53,0
2,0
93,0
7,0
40,0
389,0
512,0
3,0
664,0
18,0
73,0
188,1
25,0
93,0
48,0
2,0
216,0
228,0
86,0
47,0
6,1
6,0
101,0
20,0
1,1
563,0
35,0
11,0
26,0
6,0
12,1
10,0
2,1
21,0
22,1
8,0
9,0
36,0
80,0
9,0
113,0
7,1
111,0
15,0
262,0
77,0
436,0
75,0
114,0
2,1
91,0
13,0
492,0
495,0
95,0
309,0
94,1
2,1
11,0
2,1
38,0
4,0
8,0
6,0
16,0
69,0
5,0
27,1
838,0
191,0
354,0
117,0
126,0
521,0
12,0
851,0
86,0
47,0
6,0
5,0
6,1
21,0
7,0
50,0
5,0
18,0
6,1
184,0
4,1
120,1
144,0
119,0
141,0
111,1
12,0
72,0
30,0
39,0
40,0
2,1
114,0
141,0
3,0
22,0
5,0
3,1
10,1
5,1
3,1
20,0
21,0
9,0
7,0
78,0
62,0
16,0
275,0
36,0
37,0
188,0
5,0
8,0
174,0
21,0
1,1
4,0
2,1
3,0
6,1
6,1
846,0
67,0
37,0
32,0
4,0
6,0
32,0
12,1
736,0
276,0
6,1
190,0
6,1
9,0
386,0
7,0
136,0
226,0
19,0
323,0
3,1
84,0
374,0
114,0
27,0
8,1
4,0
142,0
113,0
658,0
10,0
107,0
134,0
4,0
2,1
979,0
2,1
16,0
11,1
8,0
7,1
5,1
12,0
3,1
139,0
4,0
4,0
147,0
20,0
20,0
6,0
84,0
7,0
26,0
81,0
181,0
2,1
84,1
6,1
2,0
3,0
257,0
10,0
371,0
8,0
39,0
4,1
60,0
8,0
22,0
42,0
70,0
11,0
15,0
152,0
6,0
10,1
433,0
100,0
3,0
128,0
2,0
162,0
16,0
431,0
8,0
16,0
14,0
976,0
2,1
9,0
55,0
3,0
32,0
12,0
5,1
4,0
62,0
9,0
128,0
6,1
10,1
40,1
371,0
6,0
22,0
58,0
99,0
84,0
258,0
1,1
8,0
48,0
178,0
14,0
2,1
2,1
252,0
3,1
8,1
127,0
90,0
23,0
1,1
12,0
165,0
13,0
359,0
11,0
9,0
5,1
5,0
2,1
6,1
1,0
70,0
4,0
3,1
130,0
3,1
228,0
6,1
3,0
7,1
400,0
52,0
420,0
6,1
7,0
190,0
4,0
1011,0
6,0
8,0
57,0
45,1
288,0
2,0
271,0
17,0
6,0
4,0
186,0
451,0
410,0
2,1
34,0
10,0
11,0
33,0
1,1
32,0
6,1
68,0
39,0
60,0
124,0
373,0
25,0
20,0
10,1
130,0
37,0
6,0
308,0
9,0
86,0
297,0
486,0
114,0
11,0
201,0
89,0
56,0
6,1
4,0
73,0
6,1
3,0
343,0
204,0
95,0
100,0
40,0
4,0
106,0
4,0
37,0
272,0
3,0
75,0
6,0
20,0
149,0
371,0
789,0
68,0
3,1
67,0
484,0
13,0
5,0
207,0
21,0
397,0
5,0
9,1
33,0
94,1
8,0
3,0
8,0
12,0
150,0
654,0
11,0
589,0
219,0
10,0
10,1
189,0
126,0
6,0
341,0
48,0
121,0
6,0
8,0
2,1
274,0
10,0
6,0
270,0
5,0
6,0
11,0
5,1
124,0
150,0
15,0
6,0
35,0
11,0
90,0
44,0
3,0
4,1
3,0
120,0
41,0
11,0
33,0
12,0
223,0
2,0
337,0
15,0
282,0
66,0
6,1
47,0
519,0
21,1
21,0
4,0
60,0
6,1
658,0
115,0
17,0
4,0
6,1
9,1
273,0
8,0
6,1
5,0
10,0
18,1
10,0
400,0
741,0
588,0
3,1
4,0
48,1
78,0
4,1
8,0
1,1
6,0
8,0
73,0
6,0
165,0
132,0
646,0
2,1
2,1
290,0
2,1
2,0
2,1
11,0
52,0
6,1
4,0
257,0
4,0
2,1
30,0
5,0
17,1
325,0
957,0
289,0
12,0
1202,0
166,0
5,0
9,0
604,0
2,0
2,0
22,0
6,1
36,0
86,0
20,0
2,1
44,0
141,0
473,0
7,0
19,0
2,1
5,0
6,0
570,0
35,0
85,0
2,1
217,0
669,0
22,1
120,0
8,1
67,0
115,0
312,0
1076,0
6,0
20,0
2,0
192,0
198,0
13,0
273,1
16,0
135,1
484,0
93,0
43,0
48,0
352,0
70,0
6,1
5,0
132,0
4,0
77,0
3,1
328,0
27,0
2,1
254,0
39,0
79,0
226,0
144,0
14,0
79,0
257,0
2,1
267,0
120,0
139,0
186,0
33,0
337,1
6,1
71,0
6,0
15,1
1,1
25,0
700,0
26,0
6,0
6,1
65,0
136,0
11,0
52,0
121,0
151,0
66,0
232,0
87,1
36,0
3,1
12,0
725,0
395,0
58,0
82,0
122,0
44,0
55,0
4,0
31,0
973,0
5,0
681,0
4,1
113,0
121,0
50,0
2,1
181,0
329,0
164,0
11,0
156,0
6,1
6,0
108,0
3,0
48,0
8,0
113,0
643,0
269,1
41,1
4,1
164,1
2,1
3,0
135,0
6,1
23,0
27,0
564,0
1,0
133,0
19,0
3,0
128,0
22,1
2,1
8,0
3,1
28,0
14,0
7,1
404,0
117,0
10,0
2,0
5,1
2,1
234,0
16,0
6,0
189,0
1,1
8,0
103,0
15,1
19,0
6,1
147,0
18,0
218,0
81,0
47,0
2,1
14,0
7,1
218,0
64,0
4,0
20,0
2,1
127,0
10,0
371,0
5,0
8,0
3,0
2,1
43,0
3,0
9,0
4,1
24,0
4,1
100,0
27,0
186,0
6,0
139,0
63,0
65,0
1,0
10,0
305,0
85,0
2,0
603,0
111,0
2,1
12,0
1,1
11,0
36,0
4,0
4,0
1,1
162,0
6,0
182,0
14,0
4,0
26,0
365,0
6,1
17,0
12,0
8,0
7,1
150,0
28,0
22,0
1,0
4,0
138,0
193,0
6,1
37,1
11,0
3,0
41,0
139,0
110,0
120,1
6,1
132,0
1,0
313,0
2,1
79,0
11,0
2,1
143,0
5,0
263,0
1,1
53,1
2,1
79,0
21,0
105,0
6,1
31,0
46,0
50,0
65,0
674,0
6,0
4,0
9,0
96,0
79,0
114,0
69,0
8,0
208,0
174,0
6,0
60,0
18,0
16,0
94,0
32,0
258,0
281,1
6,0
2,1
6,0
229,0
5,0
18,0
5,0
320,0
50,0
2,1
180,0
132,0
21,0
38,0
10,1
113,0
7,0
166,0
119,0
186,0
68,0
4,0
39,0
3,0
51,1
28,1
6,0
9,0
167,0
473,0
38,0
3,0
63,0
1,1
2,1
42,0
2,0
31,0
105,0
54,0
259,0
37,0
73,0
14,0
356,0
2,1
4,0
22,0
11,0
48,0
2,1
177,0
21,0
177,0
14,0
76,0
5,0
7,0
14,0
76,0
36,0
333,0
135,0
146,0
16,0
3,0
4,1
3,1
8,0
204,0
86,0
16,0
103,1
137,0
4,0
2,1
6,1
11,1
26,0
375,0
342,0
263,0
28,0
66,0
52,0
8,0
837,0
875,0
210,0
329,0
2,1
105,0
52,0
2,1
2,0
208,0
203,0
29,1
50,0
13,0
172,0
6,0
6,0
1,0
163,0
61,0
213,0
79,0
16,0
397,0
15,0
433,0
56,0
5,0
111,0
45,0
357,0
11,0
9,0
8,1
6,0
9,0
62,0
6,1
6,0
6,1
82,0
5,0
6,1
11,0
109,0
3,0
33,0
53,0
134,0
597,0
232,0
2,0
43,0
76,0
9,1
31,0
105,0
77,0
3,0
16,1
6,0
73,0
100,0
22,1
6,1
112,0
8,0
796,0
3,0
58,1
10,1
5,0
3,1
30,0
3,0
85,0
11,0
143,0
22,1
86,0
257,0
11,0
1,1
9,0
10,1
6,1
4,0
217,0
272,0
52,0
1,1
7,0
6,0
10,0
3,0
231,0
2,0
12,0
4,0
4,0
9,0
742,0
6,0
5,0
2,0
32,0
6,1
314,0
3,0
186,0
33,1
177,0
236,0
66,0
39,0
7,0
2,1
4,0
65,0
4,0
171,0
279,0
2,1
6,0
8,0
297,0
3,0
2,1
75,0
6,0
11,0
10,0
358,0
210,0
25,0
325,0
1,1
12,0
28,0
4,0
557,0
7,0
6,0
1158,1
420,0
1,1
124,0
19,0
74,0
5,0
12,0
453,0
267,0
12,0
116,0
443,0
5,1
130,0
134,0
105,0
476,0
179,0
1026,0
219,0
2,0
4,0
29,0
3,0
3,0
462,0
1,1
59,0
77,0
371,0
4,0
494,0
10,1
5,0
578,0
40,0
4,0
9,0
150,0
8,0
172,0
35,0
2,1
42,0
45,0
306,0
110,0
2,1
1,0
3,0
4,0
4,0
24,0
13,0
44,0
10,0
108,0
10,0
16,0
28,1
59,0
6,0
128,0
3,0
2,1
2,1
5,0
337,0
13,0
72,0
31,0
4,0
12,1
6,1
131,0
66,0
40,0
6,0
6,0
433,0
321,0
5,1
42,0
1,0
6,1
10,0
14,0
628,0
163,0
2,1
320,0
3,0
10,0
6,1
6,0
7,0
212,0
2,0
1,0
3,0
3,0
2,1
16,0
1,0
239,0
17,0
266,0
78,0
1,1
2,1
10,0
24,0
30,0
3,0
2,1
189,0
38,0
49,0
616,0
24,0
356,0
87,0
314,0
14,1
31,0
60,0
72,0
41,0
87,0
5,0
450,0
343,0
3,0
3,0
5,0
9,0
99,0
2,0
53,0
7,1
15,0
8,0
137,0
8,0
152,0
6,0
3,0
271,0
157,0
6,1
6,0
3,0
2,1
61,0
227,0
158,1
2,1
6,1
23,0
207,0
18,0
7,1
511,0
90,0
880,0
3,0
325,0
106,0
108,0
1,0
80,0
7,0
125,0
7,0
88,0
6,1
234,0
2,1
40,0
100,0
3,0
4,1
6,1
378,0
282,0
6,1
2,0
8,0
14,0
9,0
210,0
34,1
12,0
2,1
12,0
6,1
61,1
102,0
3,0
211,0
183,0
33,0
3,0
28,0
329,0
69,1
64,0
144,0
6,1
8,0
70,0
12,0
7,0
22,0
235,0
2,1
57,0
7,1
13,0
241,0
188,0
488,0
7,1
51,0
3,1
5,0
124,0
372,0
224,0
10,0
22,0
6,1
123,0
6,0
502,0
34,0
6,1
105,0
1071,0
8,0
6,1
219,0
6,0
21,1
45,1
6,0
152,0
57,0
44,0
152,0
4,0
111,0
250,0
6,0
30,0
6,1
66,0
87,0
42,0
3,1
2,1
468,0
36,0
3,0
5,0
4,1
18,0
45,0
528,0
10,0
6,1
130,0
2,1
12,0
5,0
9,0
203,0
6,1
4,0
5,0
76,0
156,0
2,0
3,0
219,0
12,0
2,1
6,1
2,0
1,1
440,0
63,0
346,0
74,0
432,0
3,0
231,0
136,0
1,1
3,1
11,0
3,0
34,0
55,0
22,1
70,0
6,1
132,0
14,0
122,0
99,0
2,1
2,1
8,0
232,0
42,0
998,0
8,0
45,0
2,0
24,0
105,0
27,0
7,1
84,0
69,0
106,1
99,0
60,0
462,0
6,0
8,0
6,0
12,1
2,1
10,0
4,0
3,0
485,0
6,1
35,0
89,0
108,0
2,1
106,0
6,1
177,0
8,1
32,0
404,0
103,0
28,1
19,1
1,0
261,0
55,0
236,0
1,1
163,0
3,0
7,0
6,0
154,0
152,0
12,0
16,0
30,0
1,0
87,0
171,0
7,1
3,1
6,1
5,0
4,0
35,0
166,0
149,0
7,1
4,0
4,0
155,0
3,0
202,0
432,0
34,0
3,0
3,0
10,0
252,0
76,0
4,0
15,0
60,0
381,0
2,1
7,0
49,0
3,1
6,1
248,0
5,0
86,0
127,0
179,0
211,0
6,0
35,0
21,0
12,0
41,0
476,0
59,0
112,0
28,1
536,0
97,0
27,0
48,0
411,0
3,0
84,0
245,1
154,0
528,0
225,0
3,1
74,0
194,0
15,0
6,1
4,0
54,0
3,0
523,0
547,0
71,0
111,0
2,1
81,0
1,1
6,0
92,0
16,0
128,0
703,0
3,0
633,0
5,0
40,0
2,1
24,0
2,1
169,0
98,0
5,0
13,0
2,1
611,0
7,0
1,1
9,0
4,0
11,0
4,1
14,0
5,0
3,0
1,1
43,0
484,0
135,1
6,0
115,0
1018,0
52,0
412,0
6,0
77,0
6,1
21,0
611,0
34,0
15,0
12,1
164,0
5,0
10,1
3,0
64,0
7,0
27,0
111,0
4,0
3,0
2,0
6,1
4,0
2,1
5,0
193,0
5,0
5,0
6,0
7,0
303,0
2,1
3,0
4,0
5,0
6,0
17,0
6,1
88,0
5,0
14,0
196,0
148,0
3,0
1,1
10,0
119,0
22,0
2,1
849,0
37,0
4,0
3,0
418,0
6,1
146,0
13,0
3,1
6,0
2,1
43,0
6,0
97,0
14,0
359,0
4,0
223,0
21,0
387,0
197,0
2,1
41,1
205,0
22,0
600,0
26,0
20,0
103,0
359,0
6,0
144,0
21,0
132,0
2,1
6,0
61,0
19,0
100,0
6,0
7,1
41,0
3,0
41,0
4,0
87,0
4,1
54,0
52,0
555,0
8,0
108,0
202,0
1,1
7,1
2,1
193,0
203,0
114,0
608,0
415,0
20,0
66,0
2,1
3,0
8,0
434,0
12,0
2,0
203,0
116,0
163,0
3,0
9,0
5,0
82,0
43,1
16,0
9,0
26,0
5,0
8,0
44,0
287,0
197,0
1,1
274,0
121,0
30,0
19,0
241,0
6,0
12,0
586,0
7,1
168,0
2,1
526,0
65,1
3,0
890,0
173,0
540,0
30,0
9,0
7,1
445,0
4,0
90,0
10,0
6,1
17,0
11,0
148,0
61,0
327,0
623,0
6,1
21,0
124,0
151,0
410,0
246,0
28,0
22,0
82,0
727,0
7,0
2,1
2,1
152,0
195,0
576,0
418,0
313,0
212,0
19,0
3,0
37,0
11,0
7,0
6,1
13,0
881,0
92,0
208,0
11,0
117,0
38,0
28,0
172,0
8,1
329,0
508,0
2,1
178,0
11,1
325,0
3,1
27,0
9,1
5,0
25,0
210,0
12,0
287,0
190,0
19,0
181,0
175,0
1,0
1,1
28,0
15,0
6,0
6,1
40,0
2,1
53,0
8,0
5,1
27,0
2,1
199,0
86,0
2,1
5,0
126,0
2,1
4,0
18,0
980,0
4,0
6,1
5,0
442,0
33,0
2,1
42,0
17,0
2,1
330,0
84,0
3,0
295,0
169,0
104,0
99,0
6,0
42,0
505,0
14,0
21,1
99,0
5,0
18,0
252,0
24,0
3,0
4,1
51,0
7,0
385,0
57,1
17,0
6,1
6,0
8,0
168,0
271,1
94,0
31,0
4,1
237,0
6,1
226,0
6,0
2,0
5,1
78,0
10,0
6,1
5,0
43,0
128,0
23,0
6,1
21,0
196,0
121,0
1,1
37,0
34,0
276,0
343,0
40,0
3,0
18,0
259,0
2,1
15,0
88,0
3,0
9,0
45,0
1,1
101,0
664,0
250,0
29,0
31,0
17,0
6,1
629,0
10,0
10,0
3,1
223,0
3,1
200,0
126,0
43,1
4,0
4,0
7,0
3,0
78,0
9,0
144,0
53,0
12,0
2,1
540,0
4,0
7,0
83,0
223,0
166,0
3,0
4,1
11,1
20,0
106,0
2,1
41,0
344,0
5,0
70,1
32,0
2,1
12,0
112,0
38,0
311,0
6,0
60,0
21,0
15,0
12,0
28,0
58,0
2,0
26,0
97,0
472,0
34,0
455,0
69,0
8,0
142,0
12,0
101,0
16,0
3,0
319,0
12,0
6,0
3,1
15,0
4,0
105,0
74,0
16,1
159,0
67,0
538,0
163,0
10,0
8,0
52,0
106,0
111,0
754,0
13,0
175,0
1,1
77,0
91,0
25,0
110,0
2,1
16,0
9,0
3,0
25,0
6,0
13,0
6,1
201,0
33,0
4,0
21,0
4,0
10,0
185,0
1,0
84,0
363,0
2,1
513,0
72,0
6,1
45,0
3,1
8,1
478,0
212,0
91,0
29,0
151,0
8,1
219,0
3,0
27,0
2,1
4,0
9,0
14,0
328,0
223,0
262,0
122,0
210,0
318,0
